Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#7,D. Coleman,31.6,1,1,0,2.0,5.0,0,0,22,40,4,8,4,6,2,4,1,0,1
#0,Sam Daniel,19.7,1,0,0,0.0,1.0,1,0,16,27,4,7,1,2,2,2,2,0,2
#21,Wesley,29.7,3,0,0,2.0,3.0,4,3,16,25,0,1,7,10,2,2,2,4,6
#7,Jefferson,31.6,0,0,0,1.0,2.0,1,0,9,22,1,4,2,4,2,2,0,0,0
#19,Gegê,24.2,11,2,0,3.0,2.0,2,0,6,25,1,5,1,4,1,2,4,0,4
#24,Paranhos,17.3,0,0,0,4.0,3.0,2,0,6,14,0,0,3,7,0,0,5,3,8
#10,Bob,12.9,2,0,0,1.0,1.0,1,0,6,15,1,3,1,2,1,2,1,2,3
#23,Leonardo,10.2,0,0,0,4.0,1.0,0,0,3,4,0,0,1,1,1,2,3,2,5
#55,Augusto,7.0,0,0,0,3.0,0.0,0,0,2,8,0,2,1,1,0,0,0,0,0
#4,Lucas,15.8,3,0,0,3.0,1.0,2,0,2,7,0,1,1,2,0,0,2,0,2
#12,Ribeiro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#35,Marcos,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,21,3,0,23.0,19.0,14,3,88,187,11,31,22,39,11,16,25,12,37
#33,Eddy,20.6,0,0,0,3.0,2.0,2,0,20,29,4,7,3,3,2,2,0,0,0
#23,Léo Meindl,30.4,4,3,0,3.0,5.0,0,0,19,43,1,5,6,11,4,6,6,0,6
#0,Roquemore,26.7,0,0,0,2.0,4.0,0,0,13,26,2,4,1,3,5,8,2,0,2
#2,Yago,28.6,3,1,0,1.0,5.0,4,0,10,19,1,1,3,7,1,2,7,0,7
#87,Guilherme,22.6,0,2,1,2.0,2.0,0,0,8,14,1,2,2,3,1,2,3,3,6
#14,Georginho,16.0,2,0,0,1.0,0.0,2,1,6,15,0,3,3,3,0,0,1,2,3
#17,Du Sommer,17.9,0,0,2,1.0,2.0,1,1,4,4,0,0,2,2,0,0,0,0,0
#11,Antonio,11.6,1,0,0,1.0,1.0,0,0,4,6,0,0,1,2,2,2,0,0,0
#5,Beto,3.1,0,0,0,2.0,2.0,1,0,1,2,0,0,0,0,1,2,1,0,1
#10,Vitão,14.6,0,1,0,4.0,0.0,0,0,0,5,0,1,0,1,0,0,2,0,2
#44,Renan,8.0,2,0,0,1.0,0.0,2,0,0,8,0,2,0,1,0,0,1,1,2
#20,Dikembe,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,12,7,3,21.0,23.0,14,2,85,171,9,25,21,36,16,24,25,7,32
