Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#9,Deryk,26.7,1,0,0,3.0,3.0,2,0,19,27,5,7,0,0,4,6,2,0,2
#12,Mineiro,25.9,0,0,1,3.0,5.0,0,0,13,25,1,2,4,7,2,5,8,2,10
#11,Marquinhos,31.2,2,0,0,0.0,7.0,1,0,13,37,0,5,5,8,3,6,2,0,2
#7,Jhonatan,17.9,1,2,0,2.0,3.0,3,1,12,15,2,3,2,2,2,2,1,2,3
#25,Nesbitt,21.4,1,0,2,2.0,3.0,0,0,8,17,0,1,2,5,4,4,5,0,5
#6,Balbi,32.8,8,1,0,3.0,6.0,3,0,6,9,0,1,0,0,6,6,3,0,3
#16,Olivinha,17.6,1,0,1,2.0,1.0,0,0,4,8,0,0,2,4,0,0,2,3,5
#17,Varejão,13.2,0,0,0,1.0,0.0,0,0,4,10,0,0,2,5,0,0,2,0,2
#5,Davi,13.0,3,0,0,2.0,1.0,2,0,2,12,0,2,0,2,2,2,2,1,3
#8,Crescenzi,0.5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Matheus Weber,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Ruan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,3,4,18.0,29.0,11,1,81,160,8,21,17,33,23,31,29,9,38
#4,Cauê,37.4,6,1,0,3.0,4.0,1,0,16,33,3,7,3,5,1,2,5,0,5
#36,Arthur,34.2,5,0,0,2.0,2.0,2,0,14,22,2,4,4,5,0,0,4,0,4
#5,Jamaal,31.7,6,2,0,4.0,5.0,3,0,10,25,1,5,2,3,3,4,1,1,2
#15,Diego,21.9,0,0,1,3.0,1.0,0,0,9,13,1,1,2,3,2,2,5,1,6
#10,Coelho,23.6,2,0,0,4.0,1.0,0,0,9,22,1,4,3,5,0,0,1,0,1
#35,Maique,12.4,0,1,0,3.0,2.0,0,0,6,14,0,0,3,6,0,2,0,0,0
#0,Guga,14.8,0,0,0,5.0,0.0,0,0,2,10,0,2,1,2,0,0,1,0,1
#13,Jackson,1.0,0,1,0,0.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,0
#10,Ansaloni,12.1,0,1,0,3.0,2.0,2,0,1,5,0,1,0,0,1,2,1,0,1
#11,Fabrício,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#21,Murilo,5.7,0,0,1,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#3,Mogi,5.3,0,0,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,1,0,1
Equipe,Equipe,0.0,19,6,2,29.0,18.0,12,0,69,149,8,25,19,30,7,12,23,2,25
