Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#24,Douglas Nunes,32.5,2,1,1,2.0,0.0,1,0,8,19,2,3,1,5,0,0,6,3,9
#12,Pedro,20.6,0,0,0,1.0,2.0,3,0,8,30,1,8,2,2,1,2,1,1,2
#13,Schneider,20.2,2,2,0,2.0,1.0,1,0,8,23,2,5,1,4,0,0,0,0,0
#15,Márcio,23.1,0,0,1,5.0,3.0,0,0,8,27,1,5,1,4,3,4,3,2,5
#32,Johnson,23.9,2,0,0,3.0,2.0,1,0,7,20,1,2,1,5,2,4,5,1,6
#41,Mineiro,12.6,1,0,0,4.0,2.0,1,0,6,8,0,0,2,3,2,2,1,3,4
#5,Hélio,30.3,5,1,0,2.0,4.0,7,0,5,15,1,3,1,3,0,0,5,0,5
#44,Coimbra,20.5,1,0,0,4.0,1.0,2,0,4,10,0,0,2,5,0,0,4,2,6
#10,Panunzio,5.6,0,0,0,0.0,0.0,1,0,3,3,1,1,0,0,0,0,1,0,1
#9,Pastor,10.6,0,1,0,0.0,0.0,0,0,0,6,0,2,0,0,0,0,2,0,2
#11,Guirro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,13,5,2,23.0,15.0,18,0,57,161,9,29,11,31,8,12,33,14,47
#7,Jhonatan,26.1,0,1,0,2.0,5.0,1,0,18,25,3,5,2,2,5,6,3,2,5
#11,Marquinhos,29.3,1,1,0,0.0,3.0,1,0,14,36,1,5,3,8,5,5,4,0,4
#12,Mineiro,19.3,1,2,0,0.0,2.0,0,0,10,19,0,0,4,8,2,3,1,2,3
#17,Varejão,20.7,0,0,0,1.0,6.0,1,0,6,13,0,1,3,5,0,0,8,0,8
#25,Nesbitt,17.6,0,1,1,1.0,1.0,2,0,4,21,0,5,2,3,0,0,5,2,7
#6,Balbi,22.1,4,4,0,2.0,1.0,1,0,4,20,0,4,2,4,0,0,0,0,0
#16,Olivinha,8.7,0,1,0,1.0,1.0,0,0,3,18,0,4,1,2,1,2,3,1,4
#5,Davi,17.6,4,1,0,4.0,3.0,1,0,3,7,0,1,0,0,3,4,2,0,2
#9,Deryk,22.0,3,1,0,2.0,1.0,0,0,2,22,0,4,1,4,0,2,0,0,0
#10,Matheusinho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Crescenzi,16.7,0,0,0,2.0,0.0,0,0,0,5,0,1,0,1,0,0,1,0,1
#0,João Vitor,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,13,12,1,15.0,23.0,7,0,64,186,4,30,18,37,16,22,28,13,41
