Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#6,Balbi,32.7,6,3,0,4.0,7.0,1,0,16,27,0,2,5,7,6,7,3,0,3
#16,Olivinha,17.8,1,2,0,1.0,1.0,1,0,14,22,1,3,5,6,1,1,7,0,7
#17,Varejão,18.8,0,0,0,1.0,5.0,1,0,11,28,0,1,4,10,3,5,4,4,8
#11,Marquinhos,29.4,4,0,0,2.0,3.0,4,0,11,27,2,6,0,2,5,5,6,0,6
#25,Nesbitt,21.7,2,0,3,1.0,1.0,2,1,11,23,1,3,4,7,0,0,0,4,4
#12,Mineiro,21.9,2,0,1,1.0,2.0,0,0,8,12,0,1,4,4,0,1,3,1,4
#5,Davi,21.2,3,0,0,3.0,2.0,0,0,4,19,0,3,1,4,2,2,1,1,2
#8,Crescenzi,7.4,1,0,0,1.0,0.0,0,0,2,5,0,1,1,1,0,0,2,0,2
#7,Jhonatan,14.0,0,1,0,5.0,0.0,0,1,2,11,0,1,1,4,0,0,3,1,4
#8,Ruan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#10,Matheusinho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#9,Deryk,15.1,1,0,0,3.0,0.0,2,0,0,14,0,4,0,1,0,0,0,2,2
Equipe,Equipe,0.0,20,6,4,22.0,21.0,12,2,79,188,4,25,25,46,17,21,33,14,47
#32,David Jackson,35.1,1,3,0,1.0,7.0,1,0,17,42,2,6,4,10,3,4,4,1,5
#15,Cipolini,27.7,0,1,1,4.0,2.0,0,1,16,31,3,5,3,7,1,2,5,0,5
#7,Didi,24.5,0,0,0,3.0,3.0,3,1,12,27,0,3,4,6,4,6,2,0,2
#9,Lucas Dias,29.6,1,2,3,4.0,2.0,1,0,8,22,2,6,1,2,0,0,7,2,9
#18,Jimmy,18.2,0,0,0,2.0,2.0,1,0,7,13,0,0,3,6,1,1,1,2,3
#40,André Goes,21.0,0,2,0,3.0,0.0,0,0,6,12,2,4,0,0,0,0,1,0,1
#5,Elinho,26.9,9,1,0,2.0,3.0,2,0,4,12,1,2,0,2,1,2,7,2,9
#4,Alexey,13.7,3,0,0,3.0,2.0,1,0,4,11,0,0,1,4,2,3,1,0,1
#3,Márcio,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#33,Guilherme,3.2,0,0,0,0.0,1.0,0,0,0,3,0,1,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,9,4,23.0,22.0,10,2,74,173,10,27,16,37,12,18,29,8,37
