Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#21,Wesley,32.7,4,4,0,2.0,9.0,1,1,24,46,1,5,7,11,7,9,6,6,12
#7,D. Coleman,34.2,3,2,0,3.0,3.0,3,0,12,27,1,4,2,5,5,5,6,1,7
#10,Bob,12.7,1,0,0,1.0,4.0,0,0,11,18,2,3,1,1,3,7,2,3,5
#7,Jefferson,35.7,2,1,0,1.0,1.0,3,0,11,29,3,9,1,1,0,0,0,1,1
#23,Leonardo,15.2,0,0,0,4.0,3.0,0,1,9,16,0,0,3,6,3,4,0,1,1
#24,Paranhos,18.6,1,1,0,4.0,1.0,2,0,8,14,0,0,3,6,2,2,2,2,4
#19,Gegê,30.4,8,1,0,2.0,1.0,1,0,6,17,2,5,0,1,0,0,1,0,1
#0,Sam Daniel,11.7,1,1,0,1.0,2.0,0,0,3,26,0,2,0,8,3,4,3,4,7
#4,Lucas,8.9,1,0,0,2.0,2.0,0,0,1,2,0,0,0,0,1,2,0,1,1
#11,Gui Carvalho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#35,Marcos,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#55,Augusto,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,21,10,0,20.0,26.0,10,2,85,195,9,28,17,39,24,33,22,21,43
#36,Arthur,33.7,3,3,1,3.0,1.0,1,1,21,40,1,4,9,14,0,0,3,3,6
#4,Cauê,29.2,5,1,0,3.0,4.0,4,0,14,27,2,5,1,3,6,6,3,0,3
#10,Ansaloni,24.0,0,1,1,4.0,5.0,2,0,13,19,1,1,3,5,4,6,5,3,8
#5,Jamaal,29.2,2,1,0,5.0,5.0,2,0,9,22,1,4,2,4,2,2,4,0,4
#11,Fabrício,12.6,0,0,0,2.0,1.0,1,0,7,13,1,3,2,2,0,0,1,0,1
#3,Mogi,35.1,3,1,0,2.0,0.0,3,0,6,22,0,2,3,8,0,0,2,1,3
#35,Maique,21.5,1,0,0,4.0,3.0,1,1,5,13,0,0,2,5,1,1,2,3,5
#0,Guga,14.7,1,0,0,3.0,1.0,2,0,2,8,0,0,1,3,0,2,0,1,1
#3,Pedro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,7,2,26.0,20.0,17,2,77,164,6,19,23,44,13,17,23,14,37
