Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#9,Lucas Dias,25.4,2,0,1,4.0,6.0,1,2,24,36,1,4,7,8,7,8,0,0,0
#32,David Jackson,32.1,4,0,0,2.0,7.0,0,0,14,18,2,2,2,4,4,4,3,1,4
#18,Jimmy,20.6,1,0,0,3.0,1.0,0,0,14,22,3,4,2,4,1,2,1,0,1
#30,Hettsheimeir,18.2,1,1,0,4.0,4.0,2,0,13,29,3,6,1,4,2,3,6,1,7
#40,André Goes,14.8,0,2,0,2.0,0.0,1,0,11,20,3,6,1,1,0,0,1,0,1
#4,Alexey,20.3,4,0,0,0.0,3.0,3,0,11,11,2,2,2,2,1,1,3,3,6
#15,Cipolini,21.1,1,1,0,3.0,0.0,0,3,9,16,1,2,3,5,0,0,1,1,2
#5,Elinho,23.6,9,0,0,2.0,0.0,2,0,6,8,2,2,0,1,0,0,3,1,4
#7,Didi,22.1,0,0,0,2.0,0.0,2,0,5,13,1,3,1,2,0,0,0,1,1
#33,Guilherme,0.6,0,0,0,0.0,1.0,0,0,1,4,0,0,0,1,1,2,0,0,0
#3,Márcio,0.6,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#6,Adriano Big,0.7,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,22,4,1,22.0,22.0,11,5,108,177,18,31,19,32,16,20,22,8,30
#1,Deodato,36.6,2,0,0,2.0,2.0,2,0,26,38,7,10,1,2,3,4,7,2,9
#8,Shamell,35.6,6,3,0,3.0,9.0,1,0,22,46,1,6,7,10,5,8,2,3,5
#13,JP Batista,35.4,4,1,0,5.0,5.0,4,0,22,31,0,0,6,10,10,11,4,7,11
#20,Gruber,25.7,1,0,0,4.0,3.0,0,0,13,26,3,6,1,3,2,2,2,0,2
#16,João Pedro,13.2,0,0,0,1.0,1.0,0,1,6,10,0,0,3,5,0,0,1,2,3
#23,Pecos,32.3,0,0,0,4.0,1.0,1,0,5,28,1,6,1,5,0,0,3,0,3
#32,Lessa,3.7,0,0,0,1.0,1.0,0,0,4,4,1,1,0,0,1,1,0,0,0
#42,Cafferata,7.5,0,0,0,0.0,0.0,0,0,2,8,0,2,1,1,0,0,0,0,0
#35,José Carlos,3.7,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Lucas,2.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Filipin,4.4,0,1,0,1.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
Equipe,Equipe,0.0,13,5,0,22.0,22.0,9,1,100,193,13,31,20,37,21,26,19,14,33
