Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#6,Gemerson,39.7,2,1,0,2.0,3.0,5,0,21,41,1,4,7,12,4,5,9,1,10
#2,Okorie,36.5,1,3,0,5.0,8.0,1,1,18,38,0,3,4,9,10,11,2,0,2
#3,Lucão,25.6,1,0,1,3.0,2.0,1,1,13,18,0,0,6,7,1,4,9,3,12
#10,Duda,31.1,2,0,0,1.0,3.0,3,0,8,29,2,7,1,4,0,0,3,0,3
#9,Vithinho,27.5,7,1,0,2.0,4.0,4,0,7,20,1,2,1,6,2,2,2,0,2
#18,Lupa,14.2,0,0,0,3.0,2.0,0,0,7,12,0,0,3,5,1,2,2,4,6
#20,Alexei,20.6,2,0,0,4.0,1.0,0,0,4,4,0,0,1,1,2,2,3,0,3
#8,Gabriel,0.4,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#16,Rafael,4.4,1,2,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#4,Caio,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Armani,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#35,L. Felipe,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,8,1,22.0,23.0,14,2,78,162,4,16,23,44,20,26,31,8,39
#2,Fuller,35.0,3,0,0,2.0,3.0,3,0,19,49,2,9,4,8,5,6,2,0,2
#15,Aguiar,23.5,2,0,0,4.0,4.0,4,0,10,26,1,4,2,5,3,4,1,0,1
#12,Giovannoni,32.2,3,2,0,0.0,2.0,1,0,8,31,2,7,1,5,0,0,4,1,5
#6,Shilton,19.9,1,0,1,3.0,3.0,0,0,8,10,0,0,4,5,0,0,2,2,4
#10,Gustavinho,24.0,3,2,0,4.0,1.0,4,0,8,21,1,2,2,7,1,1,5,1,6
#11,Teichmann,16.9,2,0,0,1.0,1.0,0,0,7,8,0,0,3,3,1,2,2,0,2
#12,Humberto,20.3,0,0,0,5.0,2.0,4,0,5,13,0,1,1,2,3,6,1,4,5
#0,Douglas Santos,8.8,0,1,0,2.0,0.0,1,0,2,6,0,0,1,3,0,0,1,2,3
#77,Gui Bento,6.8,0,0,0,2.0,1.0,0,0,1,4,0,0,0,1,1,2,0,1,1
#33,Abner,3.3,0,0,0,1.0,0.0,0,0,0,2,0,0,0,1,0,0,1,0,1
#3,Nicolas Ronsini,9.3,0,0,0,1.0,2.0,2,0,0,4,0,0,0,2,0,0,4,0,4
Equipe,Equipe,0.0,14,5,1,25.0,19.0,19,0,68,174,6,23,18,42,14,21,26,12,38
