Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#28,Lucas,32.5,3,1,1,2.0,3.0,2,1,23,45,2,6,7,12,3,3,4,1,5
#7,Renato,24.7,2,0,0,5.0,0.0,2,0,14,35,0,5,7,10,0,0,3,2,5
#10,Gustavo,34.9,0,2,0,3.0,3.0,2,0,7,24,2,6,0,1,1,4,7,0,7
#30,Enzo,33.1,2,0,0,2.0,3.0,2,0,6,26,1,7,1,2,1,1,6,1,7
#2,Fúlvio,21.2,8,0,0,3.0,5.0,4,0,6,13,1,3,0,0,3,4,3,0,3
#11,Vinicius,16.2,1,0,1,1.0,2.0,0,0,4,10,0,0,2,5,0,0,4,1,5
#5,André,12.1,0,0,0,4.0,2.0,1,0,3,5,1,1,0,1,0,0,0,1,1
#11,Jefferson,2.9,0,0,0,1.0,0.0,0,0,0,5,0,1,0,1,0,0,0,0,0
#13,Malachias,0.5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Cauê,21.1,1,1,0,3.0,1.0,1,0,0,12,0,4,0,0,0,0,4,0,4
#11,Emanuel,0.9,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,4,2,24.0,19.0,14,1,63,175,7,33,17,32,8,12,33,8,41
#15,Márcio,28.6,1,2,0,2.0,3.0,1,1,14,31,2,7,1,2,6,6,3,0,3
#13,Schneider,21.9,1,0,0,3.0,1.0,1,0,13,20,2,3,2,4,3,3,2,0,2
#32,Sahdi,25.1,0,3,0,2.0,2.0,2,0,13,26,2,6,3,3,1,2,2,0,2
#24,Douglas Nunes,35.0,4,2,1,1.0,4.0,0,1,12,32,1,5,2,5,5,7,8,2,10
#12,Pedro,22.1,3,0,0,3.0,4.0,2,0,8,23,0,2,3,6,2,5,6,0,6
#9,Pastor,14.9,1,2,1,0.0,6.0,2,0,8,18,1,2,1,4,3,4,2,0,2
#32,Johnson,17.3,0,1,0,3.0,1.0,1,0,5,13,1,3,0,1,2,2,1,1,2
#44,Coimbra,19.1,2,0,1,4.0,1.0,1,1,2,7,0,1,1,2,0,0,5,2,7
#10,Panunzio,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Hélio,15.2,2,1,0,1.0,2.0,1,0,0,5,0,1,0,1,0,0,2,0,2
#21,Conceição,0.9,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,11,3,19.0,24.0,12,3,75,175,9,30,13,28,22,29,35,5,40
