Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#4,Arthur,26.1,3,0,0,2.0,4.0,2,0,21,33,2,3,6,10,3,4,4,0,4
#6,Graterol,23.6,3,1,1,2.0,1.0,0,2,19,29,0,1,9,12,1,2,2,3,5
#32,Zach Graham,39.7,5,1,0,0.0,2.0,2,0,14,25,1,2,5,9,1,1,7,2,9
#23,Nezinho,27.0,10,0,1,3.0,4.0,7,0,13,27,2,6,1,2,5,5,4,0,4
#7,Pedrinho Rava,16.9,3,0,0,2.0,2.0,2,0,13,22,3,4,1,3,2,4,1,2,3
#3,Gui Santos,14.3,1,2,0,0.0,1.0,2,0,10,14,0,0,5,7,0,0,1,2,3
#13,Andrezão,19.2,0,2,0,3.0,2.0,1,0,4,13,0,1,2,5,0,0,2,1,3
#22,Pedro,24.0,2,0,0,3.0,0.0,1,0,4,8,0,0,2,4,0,0,4,0,4
#9,Rafa Moreira,9.2,0,0,0,3.0,0.0,0,0,0,11,0,3,0,1,0,0,2,0,2
#17,Danilo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Marcelão,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#30,Von Haydin,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,27,6,2,18.0,16.0,17,2,98,182,8,20,31,53,12,16,29,14,43
#3,Starks,32.2,5,3,1,1.0,4.0,3,0,27,49,4,11,6,6,3,4,3,0,3
#54,J. Socas,31.9,3,2,1,1.0,5.0,0,2,18,32,1,3,6,10,3,3,4,1,5
#12,Mathias,34.3,0,1,1,2.0,0.0,3,0,12,30,2,4,3,9,0,0,5,1,6
#10,Vezaro,28.7,2,1,1,5.0,1.0,2,0,11,20,3,6,0,0,2,2,3,1,4
#4,Vezarinho,23.1,1,1,0,1.0,3.0,3,0,9,20,2,4,1,3,1,2,1,1,2
#0,Cook,31.2,1,2,0,3.0,5.0,4,0,8,21,1,4,1,3,3,3,1,2,3
#40,Dieguinho,12.8,0,0,0,3.0,0.0,0,0,3,13,1,3,0,2,0,0,1,1,2
#8,Colimerio,5.9,0,0,2,0.0,0.0,0,0,2,2,0,0,1,1,0,0,1,0,1
#14,A. Bambu,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#31,Maxwell,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,12,10,6,17.0,18.0,16,2,90,187,14,35,18,34,12,14,21,8,29
