Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#16,Olivinha,22.7,1,2,0,3.0,4.0,4,0,20,33,2,4,6,9,2,3,11,3,14
#11,Marquinhos,22.5,6,1,0,1.0,4.0,1,0,16,26,2,4,4,5,2,4,1,1,2
#6,Balbi,22.0,5,3,0,3.0,1.0,2,0,15,31,3,5,2,7,2,2,5,0,5
#17,Varejão,22.4,2,0,0,3.0,6.0,1,0,14,23,0,0,5,9,4,5,7,2,9
#25,Nesbitt,13.7,0,1,0,5.0,3.0,0,1,9,15,1,2,2,3,2,3,1,2,3
#12,Mineiro,20.6,1,1,0,1.0,2.0,3,0,6,11,0,1,2,3,2,2,5,2,7
#8,Crescenzi,15.4,1,0,0,3.0,0.0,1,0,6,6,2,2,0,0,0,0,3,0,3
#7,Jhonatan,18.7,0,0,0,0.0,1.0,0,0,5,20,1,4,1,4,0,0,2,3,5
#5,Davi,20.8,6,1,0,1.0,3.0,1,0,4,11,0,1,0,2,4,4,4,0,4
#9,Deryk,21.4,2,3,0,0.0,0.0,2,0,2,17,0,5,1,1,0,0,1,0,1
Equipe,Equipe,0.0,24,12,0,20.0,24.0,15,1,97,193,11,28,23,43,18,23,40,15,55
#23,Nezinho,23.9,3,1,0,1.0,3.0,3,0,13,31,3,7,0,2,4,6,1,0,1
#22,Pedro,24.9,3,1,0,4.0,2.0,1,0,11,31,3,6,1,6,0,1,3,0,3
#9,Rafa Moreira,20.7,0,0,0,3.0,3.0,2,0,10,27,2,5,0,4,4,4,0,5,5
#7,Pedrinho Rava,24.6,1,2,0,1.0,6.0,1,0,7,22,0,3,3,5,1,3,1,0,1
#6,Ronald,13.2,2,1,0,5.0,1.0,4,0,6,11,0,0,3,5,0,1,4,0,4
#6,Graterol,26.6,0,0,2,2.0,1.0,2,0,3,13,1,1,0,5,0,0,6,1,7
#3,Gui Santos,23.4,3,1,0,4.0,3.0,0,0,2,24,0,2,1,8,0,2,2,0,2
#5,Marcelão,20.0,0,0,1,1.0,1.0,2,0,2,4,0,0,1,2,0,0,4,1,5
#30,Von Haydin,10.7,0,0,0,0.0,0.0,1,0,0,7,0,1,0,2,0,0,0,0,0
#13,Andrezão,12.0,0,0,0,3.0,0.0,3,0,0,3,0,1,0,0,0,0,3,2,5
#4,Arthur,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,12,6,3,24.0,20.0,20,0,54,173,9,26,9,39,9,17,25,10,35
