Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#5,Jamaal,28.9,2,1,0,3.0,4.0,1,0,14,29,3,7,2,3,1,2,3,0,3
#36,Arthur,35.3,2,0,0,5.0,3.0,1,0,13,24,1,2,4,8,2,2,0,2,2
#3,Mogi,25.2,1,1,0,2.0,3.0,1,0,9,33,1,8,3,4,0,1,6,1,7
#10,Ansaloni,30.2,4,1,0,5.0,1.0,2,0,8,29,0,3,4,10,0,0,4,6,10
#4,Cauê,28.9,3,2,1,1.0,2.0,3,0,6,26,0,4,3,6,0,2,0,1,1
#35,Maique,12.5,0,0,3,3.0,2.0,0,0,4,7,0,1,1,1,2,2,3,1,4
#0,Guga,8.8,1,0,0,3.0,1.0,2,0,3,8,0,1,1,1,1,3,2,0,2
#10,Coelho,8.4,1,0,0,1.0,0.0,1,0,3,3,1,1,0,0,0,0,1,1,2
#11,Fabrício,10.8,0,1,0,1.0,0.0,0,0,2,2,0,0,1,1,0,0,2,1,3
#23,Guapi,0.3,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#14,Yan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,6,4,25.0,16.0,13,0,62,161,6,27,19,34,6,12,23,13,36
#10,Vezaro,32.3,5,2,0,4.0,5.0,2,0,13,28,3,6,1,4,2,2,3,2,5
#4,Vezarinho,30.8,2,0,0,3.0,5.0,3,0,11,31,1,3,2,8,4,6,2,2,4
#14,A. Bambu,21.8,0,1,0,2.0,4.0,1,0,10,16,2,2,1,2,2,6,2,1,3
#12,Mathias,29.4,1,2,0,3.0,2.0,3,0,10,25,0,3,5,8,0,0,3,5,8
#54,J. Socas,36.1,5,3,0,0.0,6.0,1,0,9,34,1,8,1,1,4,8,7,1,8
#23,Weihermann,13.1,0,0,0,0.0,1.0,0,0,7,10,2,3,0,0,1,1,1,0,1
#8,Colimerio,13.9,0,0,0,0.0,0.0,3,0,2,11,0,1,1,3,0,0,2,0,2
#7,Jerônimo,14.2,0,0,0,3.0,2.0,1,1,2,6,0,0,1,3,0,0,3,1,4
#9,V. Massaneiro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#40,Dieguinho,7.7,1,0,0,0.0,0.0,0,0,0,4,0,0,0,2,0,0,0,0,0
#13,Rosniak,0.8,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#2,J. Nunes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,8,0,16.0,25.0,15,1,64,165,9,26,12,31,13,23,26,17,43
