Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#9,Paulinho,20.1,3,3,0,4.0,6.0,2,0,28,47,4,10,3,3,10,11,0,1,1
#34,Kurtz,25.3,2,0,0,5.0,2.0,3,3,11,20,0,1,5,8,1,1,3,3,6
#21,Cobb,25.7,5,1,0,0.0,2.0,1,0,9,24,2,6,1,2,1,2,1,0,1
#17,Rashaun,29.8,2,0,0,1.0,6.0,0,0,8,16,0,1,3,5,2,3,3,0,3
#10,Alex,31.4,0,3,0,2.0,3.0,2,0,7,23,2,5,0,3,1,2,4,0,4
#14,Sualisson,10.4,0,2,0,2.0,0.0,1,0,6,6,0,0,3,3,0,0,1,0,1
#33,Felipe,27.8,0,0,1,5.0,2.0,1,0,3,16,0,3,1,3,1,1,3,0,3
#3,Brite,10.8,0,0,0,1.0,1.0,1,0,2,14,0,2,0,3,2,2,0,1,1
#21,B. Fiorotto,14.5,1,0,0,4.0,1.0,2,0,2,6,0,0,1,3,0,0,5,2,7
#22,Paulo,4.3,0,0,0,0.0,0.0,2,0,0,2,0,0,0,1,0,0,0,0,0
#5,Léo W.,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Gabriel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,13,9,1,25.0,23.0,16,3,76,174,8,28,17,34,18,22,24,8,32
#13,Schneider,22.9,4,2,0,2.0,2.0,1,0,13,30,2,5,2,6,3,3,1,0,1
#24,Douglas Nunes,27.1,0,2,0,3.0,5.0,2,0,12,20,2,3,0,2,6,7,8,2,10
#44,Coimbra,17.8,1,0,1,4.0,3.0,2,0,10,18,0,0,3,7,4,4,6,0,6
#12,Pedro,17.1,3,1,0,2.0,3.0,0,0,10,26,1,5,3,4,1,3,1,0,1
#5,Hélio,25.3,4,1,0,2.0,1.0,2,0,9,15,1,1,2,5,2,2,3,0,3
#8,Dedé,21.5,1,2,0,0.0,0.0,0,0,9,17,1,3,3,4,0,0,1,1,2
#15,Márcio,16.7,1,1,0,4.0,3.0,1,0,7,12,1,2,1,1,2,4,3,0,3
#9,Pastor,15.4,0,0,0,1.0,2.0,1,0,6,6,0,0,2,2,2,2,0,1,1
#41,Mineiro,10.4,0,0,0,4.0,2.0,1,0,6,8,0,0,3,4,0,0,0,2,2
#32,Sahdi,16.0,5,1,0,2.0,2.0,6,0,4,12,0,2,2,3,0,0,3,0,3
#6,Eugeniusz,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,19,10,1,26.0,23.0,17,0,86,164,8,21,21,38,20,25,29,8,37
