Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#32,Zach Graham,39.0,3,0,0,1.0,7.0,4,0,22,38,5,8,3,5,1,4,5,0,5
#32,Ricky Sánchez,27.9,5,1,1,4.0,4.0,1,0,18,29,4,7,1,2,4,4,1,0,1
#6,Graterol,33.5,5,2,0,1.0,3.0,4,1,16,28,1,2,6,9,1,2,4,2,6
#9,Rafa Moreira,17.0,3,0,0,4.0,1.0,0,0,8,11,2,3,1,1,0,0,0,0,0
#13,Andrezão,19.3,0,0,2,3.0,4.0,1,0,7,10,2,2,0,1,1,2,3,0,3
#7,Pedrinho Rava,29.0,1,0,1,3.0,2.0,1,0,7,10,1,2,1,1,2,2,3,1,4
#23,Nezinho,20.1,4,0,0,5.0,5.0,1,0,4,19,0,3,0,2,4,6,3,0,3
#22,Pedro,3.2,0,0,0,0.0,1.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#20,Rodrigo,2.4,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#9,Luis,3.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#17,Danilo,0.7,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Marcelão,5.0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
Equipe,Equipe,0.0,21,3,4,24.0,27.0,13,1,82,147,15,27,12,22,13,20,23,4,27
#4,Cauê,35.6,3,2,0,2.0,3.0,2,0,20,30,2,3,4,7,6,7,2,1,3
#10,Ansaloni,30.3,1,0,0,3.0,8.0,3,0,19,29,3,5,3,5,4,4,10,0,10
#36,Arthur,28.6,1,1,0,4.0,3.0,2,0,8,26,2,4,0,5,2,4,4,0,4
#35,Maique,25.0,1,0,0,3.0,0.0,2,2,6,12,0,0,3,6,0,0,0,2,2
#5,Jamaal,28.3,2,3,0,4.0,4.0,1,0,4,23,0,5,1,3,2,2,1,1,2
#21,Murilo,8.6,1,0,0,4.0,3.0,2,0,3,11,0,1,1,3,1,2,0,1,1
#11,Fabrício,10.6,0,2,0,1.0,1.0,0,0,2,2,0,0,1,1,0,0,0,0,0
#0,Guga,16.6,4,0,0,3.0,0.0,4,0,2,11,0,1,1,4,0,0,0,1,1
#3,Mogi,15.7,0,0,0,2.0,0.0,0,0,0,9,0,3,0,0,0,0,2,0,2
#23,Guapi,0.7,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,13,8,0,29.0,22.0,19,2,64,153,7,22,14,34,15,19,23,10,33
