Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#3,Starks,40.1,0,3,0,2.0,3.0,1,0,34,60,7,14,6,8,1,2,4,1,5
#0,Cook,34.3,2,1,0,2.0,8.0,3,0,22,49,2,6,5,12,6,7,2,0,2
#54,J. Socas,35.2,6,8,0,4.0,2.0,2,0,9,17,1,3,3,4,0,0,3,4,7
#10,Vezaro,28.0,1,1,0,3.0,0.0,4,0,8,29,2,7,1,4,0,0,3,0,3
#13,Rosniak,13.9,0,1,1,2.0,0.0,2,1,4,8,0,0,2,4,0,0,0,1,1
#14,A. Bambu,27.7,0,1,0,3.0,0.0,0,0,3,21,1,5,0,3,0,0,1,1,2
#31,Maxwell,18.5,0,1,0,3.0,2.0,0,1,2,8,0,0,1,4,0,0,2,0,2
#23,Weihermann,5.4,0,0,0,1.0,0.0,0,0,2,4,0,0,1,2,0,0,0,0,0
#6,M. Diniz,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Colimerio,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#12,Mathias,21.4,0,0,1,5.0,0.0,1,0,0,7,0,1,0,2,0,0,2,1,3
#40,Dieguinho,0.5,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,9,16,2,26.0,15.0,15,2,84,203,13,36,19,43,7,9,19,11,30
#13,JP Batista,38.6,2,1,0,0.0,8.0,3,0,35,45,0,0,16,20,3,5,7,4,11
#8,Shamell,40.0,6,2,0,3.0,4.0,3,0,15,34,1,6,4,5,4,6,6,0,6
#16,João Pedro,12.6,0,0,1,1.0,5.0,1,2,12,16,0,0,3,4,6,8,6,1,7
#1,Deodato,43.1,6,1,0,2.0,0.0,4,1,11,24,1,4,4,6,0,0,10,1,11
#42,Cafferata,23.4,2,1,1,3.0,4.0,0,0,10,16,1,2,0,1,7,8,3,1,4
#20,Gruber,30.5,2,2,2,2.0,3.0,3,0,5,17,0,1,2,6,1,2,2,2,4
#23,Pecos,22.2,4,1,0,1.0,1.0,5,0,2,6,0,0,1,3,0,0,1,0,1
#33,Breno,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#32,Lessa,10.6,0,1,0,1.0,0.0,3,0,0,0,0,0,0,0,0,0,0,1,1
#3,Lucas,4.0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,22,9,4,16.0,26.0,23,3,90,158,3,13,30,45,21,29,37,10,47
