Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#32,David Jackson,31.7,2,1,0,3.0,4.0,2,0,21,26,1,1,8,10,2,3,3,1,4
#9,Lucas Dias,36.9,1,0,2,1.0,5.0,0,0,19,38,5,8,2,7,0,0,9,1,10
#18,Jimmy,32.3,0,1,0,2.0,2.0,1,0,12,14,1,1,4,5,1,1,3,1,4
#4,Alexey,19.9,2,1,0,2.0,3.0,0,0,10,18,2,4,2,3,0,0,0,0,0
#5,Elinho,29.5,6,0,1,3.0,1.0,5,0,9,24,0,2,4,8,1,2,3,0,3
#40,André Goes,17.3,1,1,0,1.0,3.0,0,0,7,25,0,4,2,4,3,5,2,0,2
#30,Hettsheimeir,11.3,0,0,0,2.0,1.0,2,0,6,12,2,2,0,3,0,0,3,1,4
#7,Didi,7.2,0,0,0,2.0,0.0,0,0,4,6,0,0,2,3,0,0,0,0,0
#23,Augusto,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#6,Adriano Big,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#33,Guilherme,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#15,Cipolini,13.9,0,0,1,2.0,0.0,0,0,0,3,0,1,0,0,0,0,3,0,3
Equipe,Equipe,0.0,12,4,4,18.0,19.0,10,0,88,166,11,23,24,43,7,11,30,5,35
#16,Olivinha,28.7,0,0,0,4.0,3.0,0,0,19,28,3,5,4,5,2,3,8,3,11
#6,Balbi,34.8,4,3,0,2.0,3.0,1,0,18,36,4,8,2,5,2,2,2,0,2
#17,Varejão,25.5,0,1,2,3.0,4.0,2,0,16,30,0,1,6,11,4,5,3,2,5
#9,Deryk,26.3,2,0,0,2.0,2.0,0,0,10,31,2,7,1,4,2,2,3,0,3
#12,Mineiro,17.8,0,1,0,2.0,2.0,1,0,7,14,0,0,3,6,1,2,1,1,2
#11,Marquinhos,30.2,3,0,0,1.0,3.0,1,0,4,21,0,3,2,6,0,0,3,0,3
#5,Davi,16.6,3,0,0,1.0,1.0,1,0,3,12,1,2,0,3,0,0,3,0,3
#25,Nesbitt,7.5,0,0,0,2.0,0.0,1,0,2,5,0,1,1,1,0,0,1,0,1
#8,Crescenzi,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Matheus Weber,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Jhonatan,12.6,0,1,0,2.0,0.0,0,0,0,8,0,2,0,1,0,0,2,2,4
#8,Ruan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,12,6,2,19.0,18.0,8,0,79,185,10,29,19,42,11,14,28,12,40
