Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#14,Georginho,26.6,5,2,0,2.0,1.0,1,1,19,27,3,5,4,5,2,2,6,2,8
#10,Vitão,27.2,2,1,0,5.0,4.0,1,0,16,36,2,7,5,7,0,1,6,1,7
#44,Renan,18.4,2,0,3,3.0,5.0,0,1,12,34,0,6,2,3,8,10,2,1,3
#2,Yago,30.2,3,0,0,2.0,3.0,1,0,11,39,1,9,3,5,2,2,6,1,7
#0,Roquemore,25.5,0,0,0,2.0,3.0,2,0,7,16,0,3,2,2,3,3,3,0,3
#17,Du Sommer,12.7,1,0,0,2.0,3.0,2,0,6,8,0,0,1,2,4,4,2,1,3
#23,Léo Meindl,23.7,1,0,0,5.0,4.0,1,0,3,20,0,2,0,5,3,4,4,0,4
#13,Alex,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#87,Guilherme,14.5,1,0,0,2.0,0.0,0,0,0,15,0,3,0,3,0,0,0,1,1
#11,Antonio,9.0,1,0,0,1.0,0.0,0,0,0,4,0,0,0,2,0,0,1,2,3
#33,Eddy,12.1,2,2,0,0.0,0.0,0,0,0,7,0,2,0,0,0,1,2,1,3
#20,Dikembe,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,5,3,24.0,23.0,8,2,74,206,6,37,17,34,22,27,33,13,46
#33,Felipe,25.5,2,0,0,4.0,7.0,0,0,17,39,3,9,0,1,8,10,3,0,3
#22,Paulo,26.8,0,1,0,3.0,5.0,1,0,15,27,1,5,3,3,6,6,5,3,8
#9,Paulinho,28.7,2,0,0,2.0,1.0,3,0,12,36,2,6,2,8,2,2,3,0,3
#21,B. Fiorotto,16.0,0,0,0,1.0,2.0,1,0,11,14,1,1,3,4,2,3,5,1,6
#17,Rashaun,25.2,1,2,0,3.0,2.0,0,0,10,20,2,4,1,3,2,2,4,0,4
#14,Sualisson,15.2,1,1,0,3.0,2.0,0,0,9,14,1,2,1,2,4,4,2,0,2
#34,Kurtz,23.0,2,0,0,3.0,4.0,2,0,6,11,0,0,2,4,2,3,7,2,9
#21,Cobb,13.6,3,1,0,0.0,0.0,1,0,2,13,0,1,1,5,0,0,1,3,4
#3,Brite,11.5,4,1,0,2.0,1.0,0,0,2,15,0,3,1,3,0,0,0,0,0
#5,Léo W.,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#10,Alex,14.6,0,0,0,3.0,0.0,1,0,0,9,0,3,0,0,0,0,2,0,2
#7,Gabriel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,6,0,24.0,24.0,9,0,84,198,10,34,14,33,26,30,35,11,46
