Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#13,Toledo,32.1,2,2,0,3.0,7.0,2,0,17,22,0,0,7,8,3,6,4,3,7
#15,Renato,29.2,2,0,0,3.0,7.0,5,0,15,26,1,3,3,5,6,7,6,3,9
#3,Bennett,32.1,2,2,0,3.0,3.0,1,1,14,26,3,6,2,2,1,4,1,0,1
#14,Dawkins,30.1,6,1,0,2.0,2.0,2,0,13,32,2,6,2,5,3,4,1,0,1
#26,Betinho,28.6,0,3,0,3.0,4.0,2,0,11,31,1,5,1,5,6,6,4,2,6
#7,Gabriel,16.1,0,1,0,5.0,1.0,1,0,9,19,3,5,0,2,0,0,0,2,2
#50,Ware,18.8,0,0,0,2.0,1.0,1,0,4,12,0,2,2,3,0,0,3,1,4
#4,Ruivo,13.2,3,0,0,2.0,2.0,0,0,4,19,1,5,0,1,1,2,0,1,1
#7,Isaac,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#24,Sena,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#21,Luan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#42,Mamedes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,9,0,23.0,27.0,17,1,87,187,11,32,17,31,20,29,23,13,36
#19,Leandrinho,35.9,6,2,0,4.0,7.0,5,0,22,42,1,5,4,7,11,13,2,0,2
#7,D. Coleman,31.6,0,0,0,4.0,1.0,1,1,15,27,1,3,5,8,2,2,3,3,6
#21,Wesley,23.3,0,1,0,3.0,3.0,2,0,12,23,0,3,5,6,2,2,1,0,1
#23,Leonardo,32.4,2,1,3,4.0,5.0,1,1,9,17,0,0,3,6,3,5,6,4,10
#10,Bob,9.3,0,0,0,3.0,3.0,1,0,5,9,1,1,0,1,2,4,0,1,1
#4,Lucas,14.1,0,0,0,1.0,1.0,1,0,4,6,0,0,1,2,2,2,2,0,2
#19,Gegê,25.9,6,2,0,1.0,1.0,3,0,3,6,1,2,0,0,0,0,5,0,5
#7,Jefferson,11.6,2,1,0,1.0,0.0,1,0,3,10,1,2,0,2,0,0,1,0,1
#24,Paranhos,10.9,1,0,0,5.0,0.0,0,0,2,6,0,0,1,3,0,0,0,0,0
#0,Sam Daniel,5.2,0,0,0,2.0,1.0,0,0,0,3,0,1,0,0,0,0,1,0,1
#11,Gui Carvalho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#55,Augusto,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,7,3,29.0,22.0,17,2,75,149,5,17,19,35,22,28,27,8,35
