Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
18,Bauru,Minas,1,Lucas,26.7,18,30,2,3,6,10,0,1,3,2,5,2,0,2,3.0,1.0,3,0
18,Bauru,Minas,1,Jefferson,24.8,16,32,2,4,2,6,6,8,8,1,9,3,1,0,0.0,5.0,0,0
18,Bauru,Minas,1,Gustavo,32.9,14,23,2,4,1,2,6,7,4,0,4,3,0,0,0.0,4.0,2,0
18,Bauru,Minas,1,Enzo,26.8,12,18,2,4,2,2,2,2,4,0,4,2,0,0,4.0,3.0,3,0
18,Bauru,Minas,1,Renato,9.5,6,10,0,0,3,5,0,0,2,2,4,1,0,0,2.0,0.0,2,2
18,Bauru,Minas,1,André,29.4,5,20,1,4,1,4,0,0,1,0,1,2,2,0,4.0,2.0,1,0
18,Bauru,Minas,1,Vinicius,16.5,5,15,0,2,1,3,3,3,5,2,7,1,0,0,2.0,5.0,2,0
18,Bauru,Minas,1,Cauê,20.9,3,11,1,3,0,1,0,0,6,0,6,4,3,0,4.0,1.0,3,0
18,Bauru,Minas,1,Malachias,1.6,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,1
18,Bauru,Minas,1,Emanuel,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0,0
18,Bauru,Minas,1,Equipe,0.0,81,161,10,24,17,34,17,21,36,8,44,18,6,2,22.0,21.0,17,3
18,Minas,Bauru,2,Gegê,31.9,18,33,2,6,3,4,6,7,2,1,3,3,1,0,1.0,3.0,1,0
18,Minas,Bauru,2,D. Coleman,29.1,14,30,2,4,2,5,4,8,2,0,2,0,1,0,4.0,5.0,0,0
18,Minas,Bauru,2,Bob,17.2,9,23,1,1,1,7,4,6,4,2,6,1,0,1,4.0,4.0,2,1
18,Minas,Bauru,2,Wesley,25.7,7,10,0,0,3,4,1,2,2,1,3,0,2,0,3.0,3.0,1,0
18,Minas,Bauru,2,Jefferson,30.2,7,26,0,3,3,7,1,3,2,0,2,2,0,0,0.0,4.0,2,0
18,Minas,Bauru,2,Augusto,3.2,5,5,1,1,1,1,0,0,0,0,0,1,2,0,1.0,0.0,0,0
18,Minas,Bauru,2,Lucas,17.0,4,7,0,1,2,2,0,0,1,0,1,1,0,0,0.0,0.0,0,0
18,Minas,Bauru,2,Leonardo,17.1,2,8,0,0,1,4,0,0,2,2,4,0,2,1,5.0,1.0,1,0
18,Minas,Bauru,2,Paranhos,20.6,2,14,0,0,1,7,0,0,7,1,8,0,0,0,2.0,1.0,2,0
18,Minas,Bauru,2,Marcos,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18,Minas,Bauru,2,Sam Daniel,8.0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,3.0,1.0,0,0
18,Minas,Bauru,2,Equipe,0.0,68,159,6,17,17,41,16,26,25,7,32,8,8,2,23.0,22.0,9,1
