Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#28,Lucas,25.4,0,0,1,3.0,2.0,2,0,17,29,2,5,5,6,1,2,7,1,8
#10,Gustavo,28.9,2,1,0,2.0,1.0,0,0,13,21,3,5,2,3,0,0,2,3,5
#11,Jefferson,30.4,2,0,1,4.0,3.0,0,0,9,25,2,5,1,3,1,4,6,0,6
#4,Larry,28.0,2,2,0,0.0,3.0,1,0,9,20,1,2,2,6,2,2,7,1,8
#10,Alex,27.5,1,0,0,1.0,2.0,2,0,8,24,0,4,4,6,0,0,4,0,4
#2,Fúlvio,27.4,7,0,0,3.0,4.0,2,0,7,32,1,8,1,3,2,2,4,0,4
#30,Enzo,13.8,0,0,0,1.0,1.0,0,0,3,11,1,3,0,1,0,0,0,0,0
#11,Vinicius,13.5,0,0,0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,2,0,2
#7,Renato,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Emanuel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Cauê,5.2,0,0,0,3.0,0.0,0,0,0,5,0,1,0,1,0,0,0,0,0
#20,Pará,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,3,2,20.0,18.0,8,0,66,167,10,33,15,29,6,10,36,7,43
#19,Leandrinho,37.6,1,0,1,1.0,7.0,5,0,15,32,1,4,4,7,4,6,8,0,8
#7,D. Coleman,36.2,4,2,0,3.0,2.0,0,0,14,26,3,6,2,3,1,2,6,1,7
#7,Jefferson,21.4,1,1,0,3.0,1.0,0,0,12,24,3,6,1,2,1,2,1,1,2
#23,Leonardo,22.7,0,1,2,4.0,4.0,0,1,6,13,0,0,3,6,0,1,5,0,5
#21,Wesley,34.7,2,0,1,2.0,2.0,2,0,6,21,0,2,2,6,2,3,4,2,6
#24,Paranhos,12.5,0,0,0,4.0,3.0,2,0,4,10,0,0,2,4,0,2,5,1,6
#55,Augusto,8.3,0,0,0,1.0,0.0,0,0,2,8,0,2,1,1,0,0,0,0,0
#0,Sam Daniel,6.4,0,0,0,0.0,1.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#4,Lucas,20.3,1,1,0,0.0,0.0,0,0,0,20,0,4,0,4,0,0,1,0,1
#10,Bob,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,9,5,4,18.0,20.0,9,1,59,157,7,25,15,33,8,16,32,5,37
