Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#2,Fúlvio,27.9,5,0,0,3.0,4.0,1,0,17,31,1,3,5,9,4,4,0,1,1
#28,Lucas,28.8,1,0,0,4.0,3.0,2,1,16,23,1,2,5,7,3,3,4,2,6
#10,Alex,36.4,4,2,0,2.0,4.0,3,0,16,36,1,6,5,7,3,4,9,0,9
#11,Jefferson,28.3,1,1,1,3.0,4.0,0,0,13,28,2,4,2,6,3,4,3,1,4
#4,Larry,20.8,1,1,0,1.0,2.0,2,0,11,18,3,4,1,3,0,0,1,0,1
#10,Gustavo,19.0,0,2,0,2.0,1.0,2,0,8,15,0,1,4,6,0,0,2,1,3
#11,Vinicius,9.5,1,0,0,1.0,1.0,0,1,4,6,0,0,2,3,0,0,0,1,1
#8,Cauê,12.9,1,0,0,5.0,0.0,0,0,3,5,1,1,0,1,0,0,1,0,1
#20,Pará,4.5,0,0,0,0.0,0.0,0,0,2,5,0,1,1,1,0,0,1,1,2
#30,Enzo,12.0,1,0,0,3.0,0.0,0,0,2,13,0,3,1,2,0,0,0,1,1
#7,Renato,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Emanuel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,6,1,25.0,19.0,10,2,92,180,9,25,26,45,13,15,24,10,34
#2,Fuller,33.4,5,0,0,0.0,10.0,2,0,21,42,2,7,1,3,13,15,7,1,8
#21,Parodi,27.2,4,0,0,5.0,2.0,1,0,21,29,2,4,5,6,5,5,1,0,1
#12,Giovannoni,29.4,1,0,1,3.0,4.0,2,0,18,29,1,3,6,7,3,6,2,1,3
#6,Shilton,28.9,2,1,0,1.0,2.0,0,0,9,15,0,0,4,7,1,1,3,1,4
#0,Douglas Santos,10.6,0,1,0,1.0,0.0,2,1,4,8,0,0,2,4,0,0,2,0,2
#15,Aguiar,22.1,1,1,0,2.0,2.0,1,0,4,14,0,2,0,2,4,4,1,0,1
#11,Teichmann,7.3,1,0,0,5.0,0.0,1,0,2,2,0,0,1,1,0,0,1,0,1
#33,Abner,3.8,0,0,0,0.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,0
#10,Gustavinho,14.9,0,0,0,0.0,2.0,1,0,0,12,0,4,0,0,0,0,0,0,0
#77,Gui Bento,2.9,0,0,0,0.0,0.0,1,0,0,3,0,1,0,0,0,0,2,0,2
#3,Nicolas Ronsini,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#12,Humberto,17.9,0,1,0,3.0,0.0,3,0,0,6,0,2,0,0,0,0,3,0,3
Equipe,Equipe,0.0,14,4,1,20.0,22.0,14,1,81,162,5,23,20,31,26,31,25,6,31
