Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#6,Graterol,35.8,2,2,3,2.0,2.0,5,3,23,36,0,1,10,13,3,3,5,5,10
#23,Nezinho,26.7,7,2,0,5.0,4.0,4,0,21,33,4,6,3,5,3,5,4,1,5
#4,Arthur,32.2,2,2,0,3.0,4.0,1,0,15,28,0,3,4,6,7,7,2,0,2
#9,Rafa Moreira,27.2,0,2,1,4.0,1.0,1,0,9,21,1,5,2,2,2,2,3,0,3
#7,Pedrinho Rava,22.8,0,2,0,2.0,2.0,2,0,7,12,1,2,1,2,2,2,1,0,1
#3,Gui Santos,18.9,1,1,0,1.0,2.0,1,0,6,17,0,1,2,6,2,2,0,1,1
#17,Danilo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#20,Rodrigo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Andrezão,5.3,0,0,1,2.0,0.0,1,0,0,6,0,2,0,0,0,0,0,0,0
#5,Marcelão,4.3,0,1,1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#22,Pedro,23.9,0,1,0,3.0,1.0,1,0,0,9,0,1,0,3,0,0,4,2,6
#30,Von Haydin,3.0,0,0,0,0.0,0.0,0,0,0,6,0,2,0,0,0,0,0,0,0
Equipe,Equipe,0.0,12,13,6,26.0,16.0,19,3,81,168,6,23,22,37,19,21,23,10,33
#3,Bennett,34.4,4,3,0,2.0,4.0,4,1,20,27,3,4,5,6,1,3,2,2,4
#14,Dawkins,26.4,7,3,0,2.0,2.0,6,0,16,26,4,6,0,2,4,4,1,1,2
#50,Ware,16.2,2,0,0,4.0,0.0,0,0,10,15,2,3,2,3,0,0,3,0,3
#7,Isaac,28.3,1,0,0,1.0,4.0,2,0,10,18,1,3,1,2,5,5,1,1,2
#13,Toledo,23.4,0,1,1,2.0,2.0,0,0,6,18,0,0,2,8,2,2,7,1,8
#15,Renato,28.3,0,3,0,0.0,3.0,3,0,5,14,0,2,2,3,1,2,3,2,5
#4,Ruivo,18.2,0,0,0,1.0,3.0,0,0,5,6,0,0,0,0,5,6,1,0,1
#7,Gabriel,11.0,0,0,0,3.0,0.0,1,0,3,13,1,3,0,2,0,0,0,1,1
#26,Betinho,13.2,2,0,0,2.0,4.0,2,0,2,26,0,6,0,3,2,2,3,0,3
#42,Mamedes,0.7,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,10,1,17.0,22.0,19,1,77,163,11,27,12,29,20,24,23,10,33
