Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#11,Jefferson,27.7,1,2,0,2.0,2.0,1,0,26,40,6,8,2,6,4,4,3,4,7
#28,Lucas,21.9,0,2,1,0.0,4.0,1,0,14,33,1,4,5,8,1,5,4,2,6
#11,Vinicius,17.7,1,0,1,4.0,3.0,2,2,9,20,0,0,3,8,3,4,4,1,5
#8,Cauê,18.7,2,0,1,3.0,1.0,0,0,8,13,1,2,2,3,1,1,6,0,6
#30,Enzo,31.3,2,2,0,4.0,5.0,1,0,6,15,0,3,2,2,2,2,3,0,3
#2,Fúlvio,22.4,8,1,0,1.0,3.0,2,0,5,10,1,2,0,1,2,2,2,1,3
#20,Pará,17.4,0,1,0,3.0,1.0,2,0,4,7,0,1,2,2,0,0,0,0,0
#3,Gui Santos,13.6,1,0,0,4.0,2.0,1,0,4,10,0,0,1,3,2,4,0,0,0
#10,Alex,18.0,5,1,0,3.0,2.0,1,0,4,18,0,4,1,1,2,4,6,0,6
#5,André,3.8,0,0,0,0.0,0.0,1,0,3,3,1,1,0,0,0,0,0,0,0
#7,Renato,5.5,0,0,0,1.0,0.0,0,1,2,2,0,0,1,1,0,0,0,0,0
#11,Emanuel,2.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,20,9,3,26.0,23.0,14,3,85,171,10,25,19,35,17,26,31,12,43
#17,Du Sommer,18.5,0,0,1,4.0,4.0,0,1,12,20,0,2,3,4,6,6,3,0,3
#14,Georginho,25.2,1,1,0,1.0,2.0,0,1,11,22,2,4,2,3,1,4,2,0,2
#33,Eddy,26.6,0,4,0,4.0,0.0,3,1,9,32,2,7,1,5,1,1,4,3,7
#20,Dikembe,15.2,0,0,0,2.0,5.0,1,0,7,13,0,0,1,3,5,7,0,1,1
#0,Roquemore,24.3,2,0,0,0.0,6.0,0,0,6,19,2,5,0,2,0,0,2,2,4
#87,Guilherme,13.9,0,1,0,1.0,1.0,0,2,4,15,0,3,2,3,0,0,3,1,4
#10,Vitão,10.6,1,0,0,3.0,1.0,0,0,4,8,1,2,0,0,1,2,1,0,1
#32,Anderson,4.6,0,0,0,1.0,0.0,0,0,3,6,1,2,0,0,0,0,0,1,1
#5,Beto,17.6,2,1,0,2.0,0.0,1,0,3,8,1,2,0,1,0,0,1,1,2
#23,Léo Meindl,21.7,2,0,0,2.0,4.0,7,0,3,14,1,2,0,4,0,0,3,3,6
#44,Renan,11.2,1,0,0,3.0,1.0,0,0,2,13,0,3,1,2,0,0,2,1,3
#11,Antonio,10.7,0,0,0,0.0,1.0,1,0,0,7,0,1,0,2,0,0,3,0,3
Equipe,Equipe,0.0,9,7,1,24.0,25.0,15,5,64,177,10,33,10,29,14,20,24,14,38
