Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#12,Humberto,23.5,0,2,0,4.0,4.0,1,0,17,26,0,3,5,5,7,7,0,0,0
#2,Fuller,29.3,2,0,0,2.0,3.0,3,0,13,33,0,3,3,8,7,8,0,0,0
#21,Parodi,26.5,2,3,0,2.0,4.0,3,0,13,31,2,7,3,4,1,2,1,0,1
#15,Aguiar,17.3,1,1,0,1.0,2.0,3,0,8,14,1,2,1,2,3,4,0,1,1
#12,Giovannoni,24.6,0,1,0,1.0,1.0,0,0,6,12,0,0,2,5,2,2,5,0,5
#6,Shilton,22.8,2,0,0,5.0,4.0,0,0,4,8,0,0,2,4,0,0,4,2,6
#11,Teichmann,13.5,0,0,0,3.0,0.0,1,0,4,4,0,0,2,2,0,0,1,0,1
#10,Gustavinho,11.3,0,2,0,2.0,0.0,1,0,2,14,0,2,1,4,0,0,1,0,1
#0,Douglas Santos,9.9,0,1,1,2.0,1.0,0,0,1,2,0,0,0,0,1,2,1,1,2
#77,Gui Bento,10.3,0,0,0,1.0,0.0,1,0,0,9,0,3,0,0,0,0,0,0,0
#33,Abner,8.7,1,1,0,1.0,1.0,0,0,0,8,0,0,0,4,0,0,3,0,3
#3,Nicolas Ronsini,2.4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,8,11,1,25.0,20.0,14,0,68,161,3,20,19,38,21,25,18,6,24
#11,Marquinhos,26.4,4,0,0,2.0,5.0,1,1,22,33,2,3,5,8,6,8,2,2,4
#6,Balbi,16.2,7,4,0,3.0,1.0,1,0,19,27,3,5,5,6,0,0,2,0,2
#17,Varejão,20.7,1,0,0,1.0,4.0,1,0,11,18,0,1,2,4,7,7,8,1,9
#25,Nesbitt,19.4,1,0,0,1.0,4.0,0,3,10,14,1,2,3,3,1,2,2,2,4
#9,Deryk,24.9,1,0,0,3.0,1.0,4,0,10,15,2,3,2,3,0,0,0,0,0
#5,Davi,25.0,2,1,0,1.0,2.0,5,0,5,12,0,1,2,4,1,1,1,0,1
#8,Crescenzi,7.6,0,0,0,2.0,0.0,2,0,5,8,1,2,1,1,0,0,2,0,2
#7,Jhonatan,16.5,1,1,0,4.0,2.0,2,0,3,3,1,1,0,0,0,0,1,1,2
#8,Ruan,2.2,0,0,0,0.0,0.0,0,0,2,4,0,0,1,2,0,0,0,0,0
#16,Olivinha,17.6,1,0,0,1.0,1.0,0,0,2,8,0,0,1,4,0,0,4,0,4
#12,Mineiro,19.2,2,0,0,2.0,2.0,0,0,2,8,0,0,1,3,0,2,4,0,4
#10,Matheusinho,4.3,0,0,0,0.0,1.0,1,0,0,5,0,1,0,1,0,0,0,2,2
Equipe,Equipe,0.0,20,6,0,20.0,23.0,17,4,91,155,10,19,23,39,15,20,28,9,37
