Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#14,Dawkins,24.2,4,4,0,4.0,2.0,1,0,21,39,3,5,5,11,2,2,1,1,2
#7,Isaac,28.3,1,3,0,1.0,4.0,0,1,15,21,2,4,4,4,1,1,0,0,0
#3,Bennett,24.7,5,0,0,1.0,3.0,2,0,15,22,1,2,6,8,0,0,6,0,6
#4,Ruivo,22.9,6,1,0,0.0,4.0,1,0,14,28,1,4,3,5,5,6,1,1,2
#15,Renato,26.1,3,0,0,3.0,1.0,2,0,13,22,1,4,4,4,2,2,7,1,8
#42,Mamedes,18.4,0,1,2,3.0,2.0,1,0,11,11,1,1,3,3,2,2,4,3,7
#50,Ware,7.4,1,0,0,4.0,0.0,2,0,8,11,2,3,1,1,0,0,1,0,1
#13,Toledo,22.5,0,0,1,3.0,0.0,0,0,4,14,0,0,2,7,0,0,2,5,7
#2,G. Campos,7.2,1,0,0,0.0,0.0,0,0,3,9,1,3,0,0,0,0,0,0,0
#7,Gabriel,12.8,0,1,0,1.0,1.0,0,0,3,9,1,3,0,0,0,0,1,1,2
#21,Luan,2.8,0,0,0,1.0,1.0,0,0,3,3,0,0,0,0,3,3,1,0,1
#44,Maicon,2.8,0,1,0,1.0,0.0,0,1,2,2,0,0,1,1,0,0,1,0,1
Equipe,Equipe,0.0,21,11,3,23.0,18.0,9,2,112,191,13,29,29,44,15,16,27,12,39
#10,Duda,35.8,5,0,0,3.0,7.0,4,0,23,51,3,10,3,6,8,9,3,0,3
#33,C. Torres,29.6,2,0,1,1.0,4.0,0,0,18,30,1,3,6,9,3,3,3,0,3
#9,Vithinho,25.7,6,2,0,3.0,4.0,2,0,14,19,1,2,5,6,1,1,2,1,3
#16,Rafael,37.9,5,0,0,3.0,0.0,1,0,9,21,1,3,3,6,0,0,4,2,6
#18,Lupa,27.7,1,0,0,4.0,1.0,0,0,6,19,0,1,3,8,0,0,3,2,5
#20,Alexei,21.5,4,0,0,4.0,2.0,2,0,5,12,1,2,1,3,0,0,2,0,2
#3,Lucão,13.5,0,0,0,0.0,2.0,1,0,5,14,0,0,1,5,3,4,2,3,5
#8,Gabriel,2.5,0,0,0,0.0,1.0,1,0,0,2,0,0,0,0,0,2,0,0,0
#5,Armani,3.8,0,1,0,0.0,1.0,2,0,0,4,0,0,0,1,0,2,0,0,0
#12,Rafael,2.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,23,3,1,20.0,22.0,15,0,80,172,7,21,22,44,15,21,19,12,31
