Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#4,Larry,33.7,2,1,0,3.0,5.0,3,0,22,33,0,1,11,15,0,0,5,0,5
#30,Enzo,32.5,2,1,0,3.0,1.0,0,0,14,32,2,8,3,3,2,2,0,1,1
#28,Lucas,36.2,1,2,3,1.0,2.0,1,2,14,25,2,5,4,5,0,0,7,1,8
#10,Alex,22.9,1,0,0,4.0,3.0,2,0,8,22,0,3,3,5,2,3,5,0,5
#11,Vinicius,18.5,1,1,1,3.0,1.0,2,0,6,6,0,0,3,3,0,0,2,0,2
#2,Fúlvio,26.2,2,1,0,4.0,1.0,1,0,3,20,1,6,0,1,0,0,0,0,0
#7,Renato,7.9,0,0,0,1.0,1.0,0,0,1,7,0,1,0,1,1,2,0,1,1
#10,Gustavo,16.0,0,0,0,0.0,0.0,2,0,0,4,0,0,0,2,0,0,3,0,3
#11,Emanuel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Jefferson,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Cauê,6.2,0,0,0,1.0,0.0,1,0,0,3,0,1,0,0,0,0,1,0,1
#20,Pará,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,9,6,4,20.0,14.0,14,2,68,152,5,25,24,35,5,7,24,3,27
#15,Renato,26.5,1,0,0,2.0,1.0,0,1,17,35,2,5,5,9,1,2,4,5,9
#3,Bennett,33.2,2,2,0,3.0,2.0,4,0,14,39,2,7,4,8,0,2,3,2,5
#26,Betinho,24.9,2,0,0,1.0,6.0,4,0,13,24,1,4,1,2,8,8,6,0,6
#13,Toledo,22.7,0,1,0,2.0,3.0,0,1,11,14,0,0,4,5,3,4,2,4,6
#50,Ware,16.9,0,0,1,2.0,2.0,3,0,7,12,1,2,2,3,0,0,1,0,1
#7,Isaac,24.1,1,3,0,0.0,2.0,0,0,5,15,1,3,1,3,0,0,4,0,4
#4,Ruivo,19.8,7,2,0,0.0,2.0,2,0,4,16,0,4,2,2,0,0,2,0,2
#14,Dawkins,19.9,2,0,0,3.0,1.0,1,0,2,10,0,2,1,2,0,0,3,1,4
#7,Gabriel,7.2,0,0,0,0.0,0.0,0,0,2,7,0,1,1,2,0,0,1,1,2
#42,Mamedes,4.8,0,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
Equipe,Equipe,0.0,15,8,2,14.0,20.0,15,2,75,172,7,28,21,36,12,16,28,14,42
