Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#28,Lucas,26.0,1,1,1,3.0,1.0,3,1,15,28,1,4,5,7,2,2,2,0,2
#4,Larry,26.3,6,1,0,2.0,4.0,2,0,13,23,1,2,3,6,4,5,3,0,3
#11,Jefferson,28.4,1,0,0,2.0,2.0,1,0,12,22,3,4,1,4,1,2,7,0,7
#30,Enzo,25.7,2,1,0,3.0,4.0,1,0,12,18,2,4,0,0,6,6,2,0,2
#8,Cauê,27.4,7,1,0,4.0,2.0,0,0,11,11,2,2,2,2,1,1,5,0,5
#10,Alex,28.8,2,2,0,1.0,3.0,2,0,9,29,1,5,2,6,2,2,5,2,7
#10,Gustavo,25.3,4,1,0,0.0,2.0,2,0,6,14,2,4,0,0,0,2,3,0,3
#20,Pará,2.3,0,0,0,0.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,0
#7,Renato,4.5,0,0,0,0.0,1.0,0,0,2,4,0,0,1,1,0,2,1,0,1
#11,Vinicius,5.4,0,1,0,3.0,0.0,1,0,0,4,0,0,0,2,0,0,0,0,0
#11,Emanuel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#2,Fúlvio,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,23,8,1,18.0,19.0,13,1,82,155,12,25,15,29,16,22,31,6,37
#21,Cobb,34.2,2,1,0,2.0,3.0,1,0,20,39,2,7,7,9,0,0,4,0,4
#22,Paulo,26.8,2,0,0,1.0,2.0,3,0,18,32,2,5,5,7,2,3,2,3,5
#17,Rashaun,30.3,3,2,0,2.0,2.0,1,0,16,31,2,4,4,8,2,3,4,0,4
#21,B. Fiorotto,24.5,5,0,0,3.0,3.0,2,0,8,18,0,1,4,7,0,1,7,2,9
#14,Sualisson,17.6,1,1,0,3.0,4.0,0,0,5,11,0,1,2,3,1,2,2,0,2
#33,Felipe,27.8,3,0,0,4.0,2.0,0,0,2,19,0,4,1,3,0,1,2,0,2
#9,Paulinho,6.0,0,1,0,2.0,1.0,2,0,2,7,0,1,1,2,0,0,0,0,0
#10,Alex,18.6,1,0,0,2.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#3,Brite,3.6,1,1,0,0.0,1.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#34,Kurtz,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#4,Victor,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,6,0,19.0,18.0,10,0,71,163,6,25,24,39,5,10,24,6,30
