Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#6,Gemerson,40.0,3,1,0,3.0,5.0,1,0,16,35,3,7,2,5,3,4,8,1,9
#2,Okorie,36.9,6,0,0,5.0,6.0,4,0,14,47,1,8,2,6,7,11,1,1,2
#3,Lucão,28.7,0,0,0,3.0,5.0,2,1,12,24,0,1,5,8,2,5,5,2,7
#16,Rafael,22.7,0,1,0,1.0,1.0,1,0,6,16,1,2,1,4,1,2,1,0,1
#20,Alexei,18.8,1,1,0,4.0,2.0,2,0,4,15,0,3,2,3,0,0,2,0,2
#35,L. Felipe,4.7,0,1,0,0.0,1.0,0,0,4,6,0,0,1,2,2,2,0,2,2
#5,Armani,5.9,0,0,0,1.0,0.0,0,0,2,2,0,0,1,1,0,0,1,1,2
#10,Duda,26.6,5,3,0,3.0,3.0,3,0,2,35,0,9,1,4,0,0,2,1,3
#18,Lupa,8.9,1,1,1,4.0,1.0,1,0,0,4,0,0,0,1,0,2,3,0,3
#4,Caio,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#6,Honorato,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Gabriel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,8,1,25.0,24.0,14,1,60,184,5,30,15,34,15,26,29,11,40
#23,Léo Meindl,26.6,5,2,0,3.0,3.0,4,1,22,38,0,5,9,9,4,5,8,1,9
#87,Guilherme,22.9,0,0,0,3.0,5.0,0,1,15,22,0,0,5,8,5,6,3,4,7
#2,Yago,26.3,3,1,0,1.0,3.0,4,0,11,27,2,5,1,4,3,4,5,0,5
#0,Roquemore,26.3,1,2,0,0.0,4.0,1,0,8,18,1,3,2,2,1,3,5,1,6
#17,Du Sommer,18.3,0,1,0,3.0,5.0,0,0,7,17,0,1,2,5,3,4,1,1,2
#44,Renan,17.6,0,0,1,4.0,1.0,2,1,5,23,1,5,1,4,0,0,2,2,4
#14,Georginho,17.5,1,2,0,3.0,2.0,1,0,4,15,0,3,0,1,4,4,3,2,5
#11,Antonio,13.3,0,0,0,3.0,0.0,0,0,2,4,0,0,1,2,0,0,3,0,3
#33,Eddy,12.9,0,3,0,2.0,0.0,0,0,2,20,0,5,1,2,0,1,2,0,2
#3,Danilo,3.7,0,0,0,1.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#10,Vitão,9.5,0,0,0,1.0,1.0,0,0,0,4,0,0,0,2,0,0,0,1,1
#20,Dikembe,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,10,11,1,24.0,24.0,14,3,76,191,4,28,22,39,20,27,36,14,50
