Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#32,Zach Graham,39.7,0,1,0,2.0,2.0,4,0,23,31,4,4,5,9,1,1,3,0,3
#23,Nezinho,34.8,7,2,0,1.0,8.0,6,0,19,37,1,6,3,4,10,11,2,0,2
#6,Graterol,30.9,1,1,1,3.0,4.0,1,0,12,25,0,2,5,8,2,3,7,4,11
#3,Gui Santos,16.0,1,2,0,4.0,1.0,1,0,9,14,1,2,3,4,0,0,3,0,3
#9,Rafa Moreira,15.5,0,0,1,4.0,2.0,2,0,8,16,2,4,0,0,2,4,0,0,0
#4,Arthur,26.9,1,1,0,4.0,1.0,3,0,7,22,1,4,2,5,0,0,4,1,5
#6,Ronald,22.3,0,0,3,5.0,2.0,2,0,2,17,0,0,1,7,0,1,3,3,6
#5,Marcelão,2.8,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,2
#7,Pedrinho Rava,5.3,1,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#30,Von Haydin,0.1,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#20,Rodrigo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Andrezão,6.0,1,0,0,0.0,0.0,0,0,0,8,0,2,0,1,0,0,2,0,2
Equipe,Equipe,0.0,12,7,5,25.0,21.0,20,0,80,170,9,24,19,38,15,20,28,11,39
#3,Brite,32.0,3,2,0,3.0,5.0,0,0,20,43,5,9,0,4,5,8,4,0,4
#34,Kurtz,30.6,1,0,0,5.0,3.0,2,3,14,28,0,0,6,12,2,2,6,6,12
#9,Paulinho,19.9,2,1,0,2.0,3.0,4,0,11,27,2,5,1,4,3,4,1,1,2
#33,Felipe,28.4,2,4,0,3.0,4.0,0,1,11,17,3,3,1,3,0,2,4,1,5
#17,Rashaun,22.2,1,1,0,1.0,3.0,1,0,9,21,1,3,2,4,2,4,2,0,2
#10,Alex,25.9,0,2,0,1.0,3.0,3,1,7,23,0,3,2,5,3,4,1,1,2
#22,Paulo,21.4,0,0,0,3.0,1.0,0,0,5,5,1,1,1,1,0,0,1,0,1
#14,Sualisson,9.5,1,1,1,2.0,2.0,1,0,5,14,0,0,1,5,3,4,0,4,4
#21,B. Fiorotto,9.2,0,1,0,1.0,1.0,2,0,5,8,0,0,2,3,1,2,3,2,5
#5,Léo W.,0.9,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#21,Cobb,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,10,12,1,22.0,25.0,15,5,87,186,12,24,16,41,19,30,27,17,44
