Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#12,Pedro,26.7,4,0,1,2.0,5.0,2,0,22,34,1,4,8,8,3,6,2,0,2
#24,Douglas Nunes,33.7,2,2,3,1.0,2.0,0,0,18,38,0,4,7,11,4,4,8,1,9
#41,Mineiro,25.1,0,1,0,3.0,2.0,3,0,15,21,0,0,7,10,1,1,7,0,7
#13,Schneider,21.4,0,0,0,5.0,3.0,2,0,14,20,1,3,2,2,7,7,0,1,1
#32,Sahdi,32.6,13,1,0,2.0,4.0,4,0,9,22,1,4,3,5,0,0,9,0,9
#8,Dedé,7.0,0,0,0,1.0,1.0,0,0,2,6,0,1,1,1,0,1,0,1,1
#9,Pastor,6.3,0,1,0,1.0,1.0,0,0,2,5,0,1,0,0,2,2,0,0,0
#11,Guirro,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#15,Márcio,20.8,0,2,0,3.0,1.0,1,0,0,6,0,2,0,0,0,0,0,1,1
#44,Coimbra,13.2,1,0,0,2.0,2.0,1,0,0,10,0,0,0,4,0,2,4,2,6
#6,Eugeniusz,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Hélio,13.1,2,0,0,2.0,0.0,1,0,0,5,0,1,0,1,0,0,1,1,2
Equipe,Equipe,0.0,22,7,4,22.0,21.0,14,0,82,167,3,20,28,42,17,23,36,9,45
#2,Okorie,27.8,0,1,0,4.0,5.0,2,0,20,31,3,5,4,6,3,4,2,1,3
#10,Duda,36.9,5,1,0,2.0,7.0,1,0,16,38,1,7,4,5,5,7,1,0,1
#33,C. Torres,34.1,1,2,1,2.0,4.0,0,0,13,31,1,3,3,8,4,6,3,2,5
#16,Rafael,18.6,0,1,0,4.0,0.0,2,0,6,21,0,3,3,6,0,0,3,1,4
#9,Vithinho,23.8,5,1,0,2.0,1.0,1,0,5,20,1,2,1,7,0,0,2,0,2
#20,Alexei,13.2,2,1,0,1.0,2.0,1,1,3,13,0,1,1,4,1,2,0,2,2
#5,Pilar,17.3,1,0,0,1.0,1.0,1,0,3,6,0,1,1,1,1,1,2,1,3
#18,Lupa,17.0,0,1,0,4.0,0.0,1,0,2,6,0,0,1,3,0,0,8,0,8
#5,Armani,3.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1
#12,Rafael,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#6,Gemerson,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Lucão,8.3,1,0,0,1.0,1.0,0,0,0,6,0,0,0,3,0,0,0,0,0
Equipe,Equipe,0.0,15,8,1,23.0,21.0,12,1,68,172,6,22,18,43,14,20,25,7,32
