Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#10,Duda,26.7,1,3,0,2.0,4.0,1,0,22,41,4,9,3,5,4,4,4,2,6
#23,Stocks,38.8,2,4,0,3.0,4.0,3,0,14,39,0,4,5,11,4,5,4,2,6
#16,Rafael,25.6,0,0,0,5.0,0.0,4,1,13,20,1,2,5,7,0,0,1,2,3
#2,Okorie,17.8,2,0,0,2.0,3.0,2,0,9,19,0,3,3,3,3,4,0,0,0
#18,Lupa,25.1,2,1,0,4.0,2.0,1,0,6,12,0,0,2,4,2,4,3,3,6
#33,C. Torres,22.2,1,0,0,0.0,2.0,0,0,5,18,0,2,1,4,3,4,4,2,6
#9,Vithinho,29.3,9,3,0,2.0,3.0,3,0,5,20,0,3,1,4,3,3,3,0,3
#5,Pilar,13.3,3,0,0,3.0,2.0,0,0,4,11,0,1,1,3,2,2,0,0,0
#20,Alexei,1.2,0,0,0,0.0,0.0,0,0,3,3,1,1,0,0,0,0,0,0,0
#3,Lucão,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#12,Rafael,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Armani,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,20,11,0,21.0,20.0,14,1,81,183,6,25,21,41,21,26,21,12,33
#19,Leandrinho,22.6,0,2,0,2.0,4.0,2,0,21,35,3,4,5,9,2,5,2,1,3
#7,D. Coleman,32.7,3,1,0,4.0,2.0,4,1,20,33,2,5,5,7,4,4,1,0,1
#19,Gegê,27.8,9,1,0,3.0,1.0,4,0,13,17,4,4,0,2,1,1,5,1,6
#21,Wesley,24.3,3,0,0,2.0,2.0,1,0,11,18,1,2,4,6,0,0,3,2,5
#24,Paranhos,14.9,0,0,0,2.0,3.0,1,0,8,16,0,0,2,5,4,6,1,4,5
#7,Jefferson,20.4,1,2,0,3.0,3.0,2,0,6,14,2,4,0,1,0,0,1,0,1
#23,Leonardo,24.5,3,1,0,2.0,3.0,4,0,6,14,0,0,0,4,6,6,8,1,9
#0,Sam Daniel,12.7,0,1,0,0.0,0.0,1,0,5,17,1,3,1,4,0,0,3,1,4
#4,Lucas,12.2,1,0,0,1.0,2.0,1,0,2,4,0,0,0,1,2,2,2,0,2
#10,Bob,1.0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#55,Augusto,7.0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,2
Equipe,Equipe,0.0,20,8,0,21.0,20.0,21,1,92,168,13,22,17,39,19,24,28,12,40
