Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#3,Starks,21.5,0,1,0,0.0,2.0,1,0,19,38,2,7,6,8,1,1,1,0,1
#14,A. Bambu,27.3,0,0,0,4.0,1.0,2,1,12,19,1,2,4,6,1,1,1,1,2
#54,J. Socas,25.0,5,1,0,2.0,0.0,0,0,11,17,1,1,4,7,0,0,4,2,6
#0,Cook,26.2,0,1,0,2.0,1.0,3,0,9,26,3,6,0,4,0,0,0,0,0
#10,Vezaro,35.2,1,2,0,3.0,4.0,2,0,8,24,2,6,0,2,2,2,4,2,6
#12,Mathias,27.0,0,2,2,5.0,2.0,1,0,8,13,1,1,2,4,1,2,8,0,8
#8,Colimerio,14.2,0,0,0,3.0,1.0,0,1,6,9,0,1,3,3,0,0,1,1,2
#4,Vezarinho,18.8,3,0,0,3.0,1.0,2,0,5,13,0,1,2,4,1,2,4,0,4
#23,Weihermann,4.0,0,0,0,3.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,0
#11,Rafael,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#6,M. Diniz,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Rosniak,0.5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,9,7,2,26.0,12.0,11,2,80,161,10,25,22,39,6,8,23,6,29
#32,David Jackson,33.6,0,2,0,2.0,9.0,4,0,21,32,1,3,5,7,8,9,4,0,4
#30,Hettsheimeir,18.1,1,0,0,0.0,4.0,1,0,17,24,2,3,3,5,5,5,3,2,5
#4,Alexey,35.1,4,0,0,3.0,5.0,3,0,15,25,1,4,4,4,4,5,5,0,5
#40,André Goes,19.2,1,0,0,2.0,0.0,0,0,12,23,2,5,3,4,0,0,3,1,4
#18,Jimmy,31.4,3,2,0,3.0,3.0,1,0,12,23,1,4,3,3,3,5,3,1,4
#9,Lucas Dias,31.1,2,1,0,0.0,0.0,0,0,10,20,2,4,2,4,0,0,3,1,4
#15,Cipolini,16.5,1,0,0,2.0,3.0,0,0,8,19,0,3,2,3,4,4,3,0,3
#33,Guilherme,4.6,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Didi,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Cassiano,10.5,0,0,0,0.0,0.0,3,0,0,3,0,1,0,0,0,0,0,0,0
Equipe,Equipe,0.0,13,5,0,12.0,24.0,12,0,95,169,9,27,22,30,24,28,26,5,31
