Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#8,Shamell,34.6,6,1,1,2.0,5.0,0,0,26,45,4,9,4,6,6,6,6,0,6
#1,Deodato,38.2,4,1,0,1.0,2.0,1,0,15,45,4,10,1,7,1,1,4,1,5
#13,JP Batista,31.7,1,0,0,3.0,3.0,5,0,13,28,0,0,6,13,1,2,4,3,7
#20,Gruber,24.8,2,1,2,5.0,2.0,2,1,7,18,1,4,2,3,0,0,3,0,3
#32,Lessa,15.2,2,0,0,3.0,1.0,2,0,5,10,1,2,0,1,2,2,0,3,3
#23,Pecos,33.4,2,4,0,1.0,5.0,2,0,5,23,0,3,2,6,1,2,6,2,8
#16,João Pedro,12.0,0,0,2,1.0,0.0,1,1,2,4,0,0,1,2,0,0,1,2,3
#29,Mattos,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#35,José Carlos,3.2,0,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#1,Murilo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#42,Cafferata,2.8,1,0,0,0.0,1.0,0,0,0,4,0,0,0,1,0,2,0,0,0
#3,Lucas,4.1,0,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,7,5,20.0,19.0,14,2,73,177,10,28,16,39,11,15,27,14,41
#9,Paulinho,33.3,4,1,0,3.0,3.0,2,0,14,31,1,5,4,6,3,4,4,1,5
#34,Kurtz,27.2,1,0,0,2.0,4.0,2,2,11,24,0,0,5,10,1,2,3,2,5
#10,Alex,24.2,4,0,0,2.0,1.0,1,0,11,30,3,8,1,3,0,0,0,1,1
#22,Paulo,19.6,1,1,1,3.0,0.0,2,1,10,14,2,2,2,4,0,0,1,2,3
#33,Felipe,32.3,1,1,0,4.0,4.0,2,0,10,29,2,6,1,4,2,3,8,0,8
#17,Rashaun,26.8,1,1,1,2.0,3.0,1,0,8,17,2,3,0,3,2,2,1,2,3
#21,B. Fiorotto,12.8,1,2,0,1.0,1.0,2,0,4,9,0,1,1,2,2,2,4,2,6
#14,Sualisson,7.5,0,0,0,1.0,0.0,0,0,2,4,0,0,1,2,0,0,1,0,1
#3,Brite,16.3,4,1,0,1.0,2.0,1,0,1,11,0,1,0,3,1,2,1,0,1
#5,Léo W.,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#21,Cobb,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,7,2,19.0,18.0,15,3,71,169,10,26,15,37,11,15,28,12,40
