Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#0,Sam Daniel,23.8,1,1,0,1.0,3.0,1,2,37,53,7,11,6,8,4,4,4,0,4
#7,Jefferson,20.8,1,0,0,4.0,2.0,1,0,13,23,4,7,0,0,1,2,4,0,4
#24,Paranhos,12.9,0,0,0,4.0,3.0,2,1,11,17,0,0,4,6,3,5,6,0,6
#10,Bob,21.6,3,0,1,4.0,3.0,3,0,9,18,0,2,3,4,3,4,7,1,8
#19,Gegê,25.3,11,1,0,1.0,1.0,0,0,6,16,0,3,2,2,2,3,3,0,3
#7,D. Coleman,29.1,1,1,0,0.0,1.0,0,0,6,22,0,4,2,4,2,2,4,0,4
#23,Leonardo,22.1,1,0,3,3.0,4.0,0,0,4,10,0,0,1,3,2,4,3,3,6
#4,Lucas,21.8,7,2,0,2.0,2.0,1,0,4,9,1,1,0,2,1,2,2,1,3
#35,Marcos,0.7,0,0,0,0.0,0.0,0,0,3,3,1,1,0,0,0,0,0,0,0
#55,Augusto,3.8,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#21,Wesley,16.0,2,1,0,3.0,0.0,0,0,0,13,0,3,0,2,0,0,0,0,0
#11,Gui Carvalho,2.2,0,0,0,1.0,0.0,0,0,0,5,0,1,0,1,0,0,0,0,0
Equipe,Equipe,0.0,27,6,4,24.0,19.0,8,3,93,189,13,33,18,32,18,26,34,6,40
#6,Gemerson,40.0,2,0,0,1.0,3.0,2,0,23,47,6,9,1,8,3,4,8,4,12
#10,Duda,28.4,3,0,0,3.0,3.0,4,0,10,32,0,6,4,6,2,2,2,0,2
#20,Alexei,24.1,2,1,0,4.0,4.0,3,1,9,16,0,2,4,4,1,2,1,0,1
#3,Lucão,27.0,1,0,1,4.0,4.0,3,1,8,15,0,0,2,5,4,5,3,0,3
#2,Okorie,26.1,2,0,0,1.0,2.0,1,0,7,27,1,3,1,8,2,2,2,1,3
#5,Armani,12.7,2,0,0,2.0,2.0,1,0,5,8,0,0,1,2,3,4,1,1,2
#18,Lupa,10.8,1,1,0,3.0,2.0,0,0,2,7,0,0,1,2,0,3,2,0,2
#35,L. Felipe,11.9,1,1,0,0.0,2.0,0,0,1,6,0,0,0,2,1,2,2,0,2
#8,Gabriel,8.4,0,0,0,0.0,2.0,0,0,0,4,0,0,0,1,0,2,1,0,1
#16,Rafael,10.7,0,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
Equipe,Equipe,0.0,14,3,1,21.0,24.0,16,2,65,162,7,20,14,38,16,26,30,8,38
