Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#7,Didi,21.0,3,0,0,1.0,5.0,0,0,19,37,1,4,5,8,6,9,5,3,8
#3,Márcio,21.4,0,1,0,4.0,2.0,3,0,12,24,1,4,3,4,3,4,5,2,7
#40,André Goes,22.3,2,0,0,2.0,0.0,0,0,10,25,2,7,2,2,0,0,4,0,4
#4,Alexey,32.0,5,2,0,0.0,2.0,3,0,9,23,1,3,2,6,2,2,7,0,7
#15,Cipolini,10.9,0,0,0,1.0,2.0,1,2,7,11,1,1,2,4,0,0,2,0,2
#6,Adriano Big,14.2,0,1,0,2.0,1.0,3,0,7,8,0,0,3,3,1,2,2,3,5
#33,Guilherme,19.9,1,0,0,3.0,3.0,1,1,6,11,0,1,2,2,2,4,5,2,7
#18,Jimmy,15.8,0,2,0,1.0,1.0,1,0,5,14,1,2,1,4,0,0,2,1,3
#4,Adyel,8.5,2,0,0,1.0,1.0,0,0,5,15,1,3,0,2,2,2,0,0,0
#23,Augusto,18.9,0,0,1,2.0,3.0,0,0,4,10,0,0,1,4,2,2,1,1,2
#11,Edu Marília,1.8,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#5,Elinho,13.5,7,1,0,1.0,0.0,1,0,0,3,0,1,0,0,0,0,2,0,2
Equipe,Equipe,0.0,20,7,1,18.0,20.0,14,3,84,183,8,26,21,40,18,25,38,12,50
#0,Cook,36.8,0,2,0,2.0,6.0,2,1,38,71,5,13,8,12,7,8,0,1,1
#10,Vezaro,35.9,4,4,0,3.0,3.0,2,0,12,38,2,8,1,5,4,4,4,1,5
#40,Dieguinho,25.1,2,1,0,3.0,3.0,2,0,8,23,2,7,0,0,2,2,5,0,5
#54,J. Socas,29.4,3,2,0,1.0,1.0,1,1,7,26,0,4,3,6,1,2,6,2,8
#7,Jerônimo,20.3,1,0,0,2.0,0.0,1,0,2,8,0,0,1,4,0,0,4,1,5
#12,Mathias,16.6,0,0,0,5.0,0.0,2,0,2,4,0,0,1,2,0,0,4,0,4
#31,Maxwell,9.8,0,1,0,1.0,1.0,0,0,2,5,0,1,0,0,2,2,0,0,0
#6,M. Diniz,11.3,1,0,0,0.0,2.0,1,0,1,9,0,1,0,1,1,4,2,2,4
#3,Starks,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Colimerio,14.8,0,1,0,3.0,2.0,1,0,0,11,0,1,0,3,0,2,3,3,6
Equipe,Equipe,0.0,11,11,0,20.0,18.0,13,2,72,195,9,35,14,33,17,24,29,10,39
