Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#3,Brite,22.7,2,2,0,3.0,4.0,1,0,26,35,1,2,9,11,5,7,0,1,1
#9,Paulinho,33.3,8,0,0,4.0,5.0,3,0,17,43,0,6,6,9,5,7,4,3,7
#34,Kurtz,24.7,1,1,1,3.0,4.0,2,2,9,16,0,0,4,7,1,2,6,0,6
#33,Felipe,31.5,1,2,1,3.0,3.0,0,0,9,23,0,4,3,4,3,3,5,1,6
#17,Rashaun,22.7,1,0,0,3.0,1.0,2,0,6,15,0,1,3,6,0,0,5,0,5
#14,Sualisson,20.5,1,0,1,5.0,1.0,0,0,6,18,0,2,2,5,2,2,0,0,0
#22,Paulo,27.5,2,1,0,3.0,1.0,3,0,4,8,0,0,2,4,0,0,2,1,3
#21,B. Fiorotto,15.0,0,2,0,3.0,2.0,1,0,2,2,0,0,1,1,0,0,2,0,2
#5,Léo W.,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Gabriel,2.0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#45,J. Gabriel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#55,P. Lobo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,9,3,28.0,21.0,12,2,79,160,1,15,30,47,16,21,25,8,33
#14,Dawkins,27.4,5,0,0,5.0,5.0,1,0,19,30,3,4,2,6,6,6,3,1,4
#3,Bennett,32.3,1,1,0,0.0,7.0,3,0,15,32,1,3,3,5,6,13,4,1,5
#13,Toledo,29.7,0,0,0,2.0,3.0,2,1,12,17,0,1,6,7,0,0,4,5,9
#7,Isaac,24.4,3,0,0,2.0,3.0,2,0,9,17,2,4,1,2,1,1,2,0,2
#26,Betinho,20.8,1,1,0,3.0,2.0,0,0,7,31,1,5,1,7,2,2,1,0,1
#4,Ruivo,13.2,1,0,0,0.0,2.0,0,0,7,10,1,2,1,1,2,2,0,0,0
#50,Ware,15.2,0,0,0,3.0,0.0,0,0,7,9,1,1,2,3,0,0,2,2,4
#15,Renato,28.1,1,0,0,3.0,5.0,4,0,5,21,0,3,2,4,1,4,5,4,9
#7,Gabriel,8.9,1,0,0,3.0,0.0,2,0,0,5,0,1,0,1,0,0,3,0,3
#42,Mamedes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,13,2,0,21.0,27.0,16,1,81,172,9,24,18,36,18,28,26,13,39
