Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#12,Pedro,29.9,2,1,0,3.0,1.0,1,0,27,41,5,9,5,6,2,2,3,0,3
#15,Márcio,27.8,3,0,0,2.0,5.0,0,0,14,27,2,6,3,3,2,3,2,1,3
#24,Douglas Nunes,29.0,1,0,1,3.0,2.0,1,1,11,17,0,1,5,6,1,2,4,2,6
#41,Mineiro,17.1,0,0,0,0.0,1.0,0,0,10,14,0,0,5,7,0,0,1,1,2
#5,Hélio,25.8,8,0,0,0.0,1.0,3,0,7,20,1,4,2,4,0,0,4,0,4
#32,Sahdi,21.8,7,3,0,4.0,6.0,5,0,6,12,0,2,1,1,4,4,6,0,6
#8,Dedé,14.8,1,0,0,3.0,0.0,0,0,5,10,1,2,1,2,0,0,3,0,3
#9,Pastor,16.1,0,0,0,1.0,1.0,2,0,4,7,0,1,2,2,0,0,3,0,3
#44,Coimbra,17.4,1,0,1,4.0,2.0,1,1,3,6,0,0,1,2,1,2,4,1,5
#10,Panunzio,0.5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#21,Conceição,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Guirro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,23,4,2,21.0,19.0,16,2,87,154,9,25,25,33,10,13,32,5,37
#6,Graterol,30.8,1,1,0,2.0,4.0,1,0,21,34,0,2,9,12,3,4,3,1,4
#32,Zach Graham,37.2,1,1,0,2.0,7.0,1,0,16,43,2,6,2,7,6,11,4,0,4
#23,Nezinho,33.1,10,1,0,3.0,2.0,4,0,13,34,1,5,4,8,2,3,4,0,4
#9,Rafa Moreira,18.3,1,2,0,3.0,0.0,0,0,10,16,2,4,2,2,0,0,1,0,1
#4,Arthur,24.7,2,0,0,3.0,4.0,1,0,9,16,1,2,3,4,0,2,1,1,2
#7,Pedrinho Rava,17.0,0,2,0,3.0,1.0,0,0,3,10,0,2,1,1,1,2,0,1,1
#32,Ricky Sánchez,19.9,1,1,0,1.0,2.0,0,0,3,9,1,3,0,0,0,0,2,1,3
#13,Andrezão,15.2,0,1,0,2.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#20,Rodrigo,3.2,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Marcelão,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#9,Luis,0.7,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,9,0,19.0,20.0,9,0,75,165,7,25,21,34,12,22,18,4,22
