Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#17,Varejão,24.4,0,2,0,3.0,3.0,0,0,19,31,0,0,9,15,1,1,5,6,11
#6,Balbi,31.2,9,0,0,3.0,4.0,2,0,19,33,2,3,4,9,5,6,5,2,7
#25,Nesbitt,16.1,1,1,0,2.0,1.0,1,0,16,30,5,8,0,2,1,2,3,0,3
#9,Deryk,31.1,6,2,0,4.0,0.0,1,0,14,28,2,6,4,5,0,0,2,0,2
#7,Jhonatan,21.8,0,2,0,1.0,3.0,1,1,9,19,1,3,2,4,2,2,2,2,4
#11,Marquinhos,30.1,1,0,0,4.0,5.0,1,1,8,26,0,3,2,6,4,5,3,1,4
#12,Mineiro,15.0,0,0,0,0.0,3.0,0,1,7,11,0,0,2,3,3,5,2,1,3
#16,Olivinha,14.8,1,3,1,4.0,1.0,1,0,3,21,1,5,0,3,0,0,2,0,2
#5,Davi,15.5,2,1,0,0.0,1.0,1,0,0,3,0,1,0,0,0,0,2,1,3
#8,Ruan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#10,Matheusinho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Crescenzi,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,20,11,1,21.0,21.0,8,3,95,202,11,29,23,47,16,21,26,15,41
#44,Renan,29.7,1,0,1,4.0,2.0,1,2,18,35,2,5,5,9,2,2,5,3,8
#2,Yago,28.0,3,0,0,1.0,2.0,2,0,17,29,4,6,1,4,3,3,4,1,5
#23,Léo Meindl,28.0,7,2,0,4.0,5.0,4,1,16,36,2,5,5,9,0,3,3,2,5
#87,Guilherme,19.2,0,0,0,4.0,1.0,1,1,12,22,2,4,2,4,2,2,3,1,4
#20,Dikembe,5.2,0,0,0,0.0,2.0,0,0,6,8,0,0,1,2,4,4,0,1,1
#0,Roquemore,26.9,4,1,1,1.0,2.0,3,0,5,13,1,3,0,1,2,2,3,1,4
#17,Du Sommer,15.5,0,0,0,4.0,4.0,0,0,4,6,0,0,1,1,2,4,2,2,4
#33,Eddy,18.7,2,0,0,2.0,0.0,1,0,4,25,0,7,1,1,2,2,1,0,1
#14,Georginho,17.1,1,1,0,0.0,0.0,2,0,3,8,1,2,0,1,0,0,3,0,3
#10,Vitão,8.8,0,0,0,2.0,1.0,1,0,2,5,0,1,1,1,0,0,0,1,1
#5,Beto,0.5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Antonio,2.4,1,0,0,0.0,0.0,1,0,0,3,0,1,0,0,0,0,0,0,0
Equipe,Equipe,0.0,19,4,2,22.0,19.0,17,4,87,190,12,34,17,33,17,22,28,14,42
