Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#23,Léo Meindl,26.2,4,1,0,4.0,5.0,5,0,21,33,2,4,6,8,3,5,8,2,10
#33,Eddy,29.6,0,1,0,2.0,0.0,1,0,19,36,5,10,2,3,0,0,3,0,3
#2,Yago,29.8,9,0,0,1.0,7.0,5,0,13,28,2,7,1,1,5,5,2,1,3
#44,Renan,21.8,1,0,3,2.0,2.0,2,0,10,27,2,7,1,2,2,2,4,2,6
#14,Georginho,16.4,0,0,0,1.0,2.0,0,0,7,19,2,5,0,1,1,2,2,0,2
#5,Beto,9.3,0,0,0,1.0,1.0,2,0,6,11,2,3,0,0,0,2,1,0,1
#17,Du Sommer,26.6,0,1,1,3.0,3.0,2,0,4,11,0,1,1,2,2,4,3,2,5
#87,Guilherme,11.0,2,0,1,2.0,0.0,1,0,2,2,0,0,1,1,0,0,3,2,5
#11,Antonio,13.7,2,0,1,0.0,0.0,1,0,0,3,0,1,0,0,0,0,2,0,2
#0,Roquemore,9.3,0,0,0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1
#10,Vitão,5.0,0,0,0,1.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0
#20,Dikembe,1.4,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,3,6,20.0,22.0,23,0,82,170,15,38,12,18,13,20,32,11,43
#2,Fuller,29.6,1,2,0,0.0,7.0,2,0,26,48,6,12,1,2,6,8,3,0,3
#21,Parodi,30.8,5,4,0,1.0,2.0,2,0,17,37,5,11,0,1,2,2,3,0,3
#6,Shilton,19.5,0,2,0,5.0,2.0,3,1,12,22,0,0,5,10,2,2,3,0,3
#12,Giovannoni,21.9,2,0,0,2.0,3.0,2,0,9,28,1,4,1,5,4,6,6,0,6
#12,Humberto,25.6,2,1,1,4.0,2.0,1,0,5,10,0,0,1,3,3,4,0,1,1
#77,Gui Bento,11.2,0,1,0,1.0,1.0,0,0,4,9,0,1,2,3,0,0,0,0,0
#11,Teichmann,28.2,5,2,0,2.0,0.0,0,2,4,8,0,0,2,4,0,0,2,3,5
#0,Douglas Santos,14.5,0,2,0,4.0,2.0,0,0,1,6,0,0,0,2,1,2,0,1,1
#15,Aguiar,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#10,Gustavinho,11.8,2,1,0,2.0,1.0,0,0,0,5,0,1,0,1,0,0,0,0,0
#33,Abner,3.9,0,0,0,1.0,0.0,0,0,0,2,0,0,0,1,0,0,1,0,1
#3,Nicolas Ronsini,3.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,15,1,22.0,20.0,10,3,78,175,12,29,12,32,18,24,21,7,28
