Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#2,Fuller,35.3,2,2,0,1.0,2.0,2,0,25,37,5,7,5,8,0,0,5,2,7
#12,Giovannoni,24.4,0,0,0,3.0,5.0,2,0,14,30,1,4,2,5,7,8,4,1,5
#12,Humberto,23.1,3,0,0,3.0,6.0,0,0,13,21,1,3,2,3,6,6,2,0,2
#11,Teichmann,18.9,3,1,1,4.0,0.0,2,2,8,8,0,0,4,4,0,0,1,3,4
#15,Aguiar,17.0,1,1,0,2.0,3.0,3,0,7,18,1,2,1,5,2,2,0,1,1
#6,Shilton,13.8,0,0,1,2.0,4.0,0,1,7,18,0,0,2,6,3,6,4,1,5
#10,Gustavinho,12.6,3,0,0,1.0,0.0,0,0,7,11,1,1,2,4,0,0,0,0,0
#21,Parodi,27.4,10,6,0,1.0,1.0,3,0,5,16,0,3,2,3,1,1,1,0,1
#0,Douglas Santos,14.1,0,0,0,4.0,1.0,1,1,4,10,0,0,2,4,0,2,1,1,2
#77,Gui Bento,8.4,1,0,0,1.0,0.0,0,0,2,2,0,0,1,1,0,0,1,0,1
#33,Abner,5.1,0,0,0,0.0,0.0,1,0,0,4,0,0,0,2,0,0,2,1,3
#3,Nicolas Ronsini,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,23,10,2,22.0,22.0,14,4,92,175,9,20,23,45,19,25,23,12,35
#3,Starks,19.1,2,2,0,3.0,2.0,2,0,15,31,2,5,3,6,3,4,1,0,1
#12,Mathias,28.8,0,0,1,4.0,3.0,3,0,14,25,0,1,6,9,2,4,7,1,8
#0,Cook,25.9,3,0,0,2.0,5.0,5,0,12,28,2,4,1,5,4,6,5,0,5
#14,A. Bambu,27.0,1,0,0,2.0,4.0,2,0,11,21,1,3,3,5,2,2,0,1,1
#4,Vezarinho,18.5,2,0,0,2.0,1.0,1,0,9,18,2,4,1,2,1,2,1,1,2
#10,Vezaro,29.0,6,0,0,0.0,2.0,0,0,7,20,1,4,1,3,2,2,3,4,7
#23,Weihermann,2.9,0,0,0,0.0,1.0,0,0,6,9,1,2,1,1,1,1,0,0,0
#8,Colimerio,13.5,0,0,0,0.0,1.0,0,0,3,8,1,2,0,1,0,0,1,1,2
#31,Maxwell,2.7,0,0,0,2.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,0
#13,Rosniak,7.3,0,1,0,4.0,0.0,1,0,2,4,0,0,1,2,0,0,0,0,0
#54,J. Socas,25.3,3,3,0,3.0,3.0,3,0,2,9,0,1,1,3,0,0,4,1,5
Equipe,Equipe,0.0,17,6,1,22.0,22.0,18,0,83,175,10,26,19,38,15,21,23,13,36
