Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#21,Cobb,36.2,4,1,0,3.0,5.0,0,0,27,41,5,7,4,8,4,4,4,4,8
#34,Kurtz,37.9,0,0,3,2.0,5.0,3,1,16,27,0,0,8,12,0,3,4,0,4
#33,Felipe,37.0,2,4,1,2.0,7.0,0,1,14,42,1,7,4,7,3,7,10,4,14
#17,Rashaun,36.5,5,1,0,2.0,3.0,2,0,9,31,1,5,2,6,2,4,3,4,7
#22,Paulo,10.8,2,0,0,2.0,0.0,1,1,6,9,0,1,3,3,0,0,0,0,0
#10,Alex,29.6,1,1,0,4.0,1.0,2,0,4,21,1,5,0,2,1,2,1,3,4
#14,Sualisson,5.5,0,0,0,2.0,0.0,1,0,0,2,0,0,0,1,0,0,0,0,0
#4,Victor,0.6,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Brite,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Léo W.,3.8,0,0,0,0.0,1.0,1,0,0,2,0,0,0,0,0,2,0,0,0
#21,Pezão,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#1,Feliciano,2.1,0,0,0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1
Equipe,Equipe,0.0,14,7,4,20.0,22.0,15,3,76,175,8,25,21,39,10,22,25,18,43
#32,Zach Graham,36.1,1,0,0,0.0,7.0,2,1,23,33,1,3,5,6,10,12,3,1,4
#23,Nezinho,34.9,7,1,0,4.0,3.0,5,0,10,38,1,8,3,6,1,2,2,0,2
#32,Ricky Sánchez,32.2,2,1,0,5.0,0.0,0,0,9,19,3,5,0,2,0,0,6,0,6
#9,Rafa Moreira,36.0,2,1,0,5.0,2.0,2,0,6,17,2,5,0,1,0,0,5,0,5
#13,Andrezão,13.9,0,0,0,0.0,1.0,2,0,6,8,0,0,3,4,0,0,1,0,1
#6,Graterol,13.1,0,1,0,2.0,3.0,2,1,6,18,0,2,3,6,0,0,2,2,4
#5,Marcelão,5.6,0,0,0,2.0,0.0,1,0,2,4,0,0,1,2,0,0,1,0,1
#7,Pedrinho Rava,24.0,3,0,0,5.0,2.0,0,0,1,9,0,1,0,2,1,2,2,0,2
#20,Rodrigo,1.7,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#9,Luis,0.8,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#17,Danilo,1.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,4,0,23.0,19.0,16,2,63,146,7,24,15,29,12,16,23,4,27
