Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#12,Pedro,32.6,2,0,0,3.0,3.0,3,0,23,34,3,6,4,5,6,6,1,0,1
#32,Sahdi,30.7,8,2,0,0.0,6.0,5,0,23,31,5,7,3,4,2,2,3,0,3
#9,Pastor,22.4,0,1,0,2.0,2.0,2,0,13,18,1,2,3,4,4,4,5,0,5
#24,Douglas Nunes,37.0,1,0,2,4.0,4.0,0,0,11,33,0,4,5,9,1,3,7,0,7
#44,Coimbra,21.0,0,0,1,5.0,0.0,2,0,8,15,0,1,4,5,0,0,4,0,4
#32,Johnson,15.6,0,0,0,1.0,0.0,0,0,5,10,1,2,1,2,0,0,3,0,3
#15,Márcio,36.9,4,2,0,3.0,5.0,1,0,4,10,0,1,1,1,2,5,4,0,4
#13,Schneider,11.1,0,0,0,2.0,0.0,0,0,3,7,1,1,0,2,0,0,0,0,0
#5,Hélio,14.6,8,2,0,1.0,2.0,1,0,1,6,0,0,0,2,1,2,1,0,1
#21,Conceição,3.3,0,0,0,4.0,2.0,0,0,1,2,0,0,0,0,1,2,0,0,0
#11,Guirro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#10,Panunzio,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,23,7,3,25.0,24.0,15,0,92,166,11,24,21,34,17,24,29,3,32
#34,Kurtz,33.0,2,0,0,3.0,8.0,2,0,27,38,0,0,10,14,7,10,4,6,10
#17,Rashaun,38.5,2,1,0,4.0,4.0,1,0,19,51,3,9,3,8,4,8,8,1,9
#10,Alex,39.7,1,0,0,4.0,6.0,2,0,14,33,4,9,1,2,0,2,4,0,4
#3,Brite,42.3,4,4,0,3.0,2.0,3,0,13,36,0,4,5,9,3,4,4,1,5
#33,Felipe,31.5,5,0,0,3.0,3.0,4,0,6,15,0,0,2,6,2,3,4,2,6
#21,Cobb,10.7,1,0,0,3.0,0.0,1,0,3,10,1,2,0,2,0,0,0,4,4
#1,Feliciano,20.2,0,0,1,4.0,1.0,0,1,2,7,0,1,1,2,0,0,4,1,5
#22,Paulo,7.4,0,0,0,0.0,1.0,0,0,2,5,0,1,0,0,2,2,0,0,0
#5,Léo W.,0.9,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#99,Lassance,0.3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Gabriel,0.7,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,5,1,24.0,25.0,14,1,86,195,8,26,22,43,18,29,28,15,43
