Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#8,Shamell,38.0,2,2,0,3.0,5.0,1,0,20,44,3,7,5,10,1,3,6,1,7
#1,Deodato,34.7,1,1,0,2.0,6.0,0,0,14,37,0,3,3,10,8,8,2,1,3
#13,JP Batista,32.4,1,1,0,1.0,4.0,1,0,13,37,0,0,5,17,3,3,3,4,7
#20,Gruber,26.9,2,1,1,4.0,1.0,3,0,10,20,1,3,3,5,1,1,4,3,7
#42,Cafferata,20.1,3,0,0,3.0,1.0,1,0,9,14,3,4,0,1,0,0,1,1,2
#3,Lucas,2.2,0,0,0,0.0,0.0,0,0,3,6,1,2,0,0,0,0,1,0,1
#16,João Pedro,7.6,0,0,0,2.0,0.0,0,0,3,3,1,1,0,0,0,0,0,0,0
#23,Pecos,17.8,2,1,0,2.0,1.0,0,0,2,21,0,3,1,6,0,0,2,3,5
#11,Filipin,20.3,1,0,0,1.0,2.0,0,0,0,12,0,4,0,0,0,0,0,0,0
#32,Lessa,0.0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#33,Breno,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Colina,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,12,6,1,20.0,20.0,6,0,74,194,9,27,17,49,13,15,21,16,37
#17,Varejão,32.2,0,1,1,1.0,5.0,2,0,23,33,0,2,9,10,5,7,10,1,11
#6,Balbi,34.6,5,2,0,2.0,6.0,2,0,18,43,1,5,6,12,3,4,8,0,8
#11,Marquinhos,33.3,5,0,0,1.0,1.0,3,0,10,19,0,2,5,6,0,1,9,0,9
#16,Olivinha,14.3,0,0,0,3.0,3.0,1,0,9,19,0,3,3,3,3,4,2,0,2
#9,Deryk,23.0,2,0,0,2.0,1.0,1,0,8,14,2,4,0,0,2,2,0,1,1
#7,Jhonatan,24.1,1,0,0,4.0,1.0,0,0,6,14,2,4,0,1,0,0,1,0,1
#12,Mineiro,13.2,0,0,0,3.0,1.0,0,0,6,7,1,1,1,1,1,2,0,0,0
#5,Davi,15.2,2,0,0,3.0,1.0,1,0,1,4,0,0,0,1,1,2,1,2,3
#8,Ruan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#25,Nesbitt,9.9,0,0,0,1.0,0.0,1,0,0,6,0,2,0,0,0,0,0,0,0
#10,Matheusinho,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Crescenzi,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,3,1,20.0,19.0,12,0,81,159,6,23,24,34,15,22,35,7,42
