Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#15,Renato,30.8,0,0,0,3.0,5.0,1,0,21,38,4,8,2,4,5,6,3,2,5
#26,Betinho,28.1,0,1,1,3.0,4.0,3,0,16,32,4,8,1,2,2,4,1,1,2
#3,Bennett,29.1,1,0,0,1.0,2.0,1,0,7,18,1,3,2,4,0,1,5,0,5
#7,Isaac,20.9,0,0,0,4.0,3.0,4,0,7,16,2,4,0,1,1,2,1,1,2
#13,Toledo,25.8,5,0,0,1.0,4.0,2,0,5,13,0,1,0,2,5,6,3,5,8
#14,Dawkins,27.8,2,3,0,1.0,1.0,2,0,4,16,0,2,2,5,0,0,2,0,2
#7,Gabriel,12.4,2,0,0,2.0,1.0,1,0,4,13,1,4,0,0,1,1,2,0,2
#50,Ware,10.0,0,0,0,5.0,2.0,1,0,3,6,0,0,1,2,1,2,3,0,3
#42,Mamedes,2.9,0,0,0,1.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,0
#4,Ruivo,9.1,1,0,0,3.0,2.0,1,0,0,4,0,0,0,2,0,0,1,1,2
#24,Sena,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#21,Luan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,11,4,1,24.0,24.0,17,0,69,158,12,30,9,23,15,22,25,11,36
#10,Ansaloni,29.6,1,0,1,5.0,4.0,5,0,16,26,2,3,3,6,4,5,3,5,8
#15,Diego,20.0,2,1,0,5.0,6.0,1,0,12,25,0,1,3,6,6,10,4,1,5
#0,Guga,32.0,3,0,0,2.0,4.0,3,0,10,20,0,2,4,6,2,2,1,1,2
#10,Coelho,29.4,2,1,0,3.0,2.0,3,0,9,25,1,3,3,8,0,0,2,0,2
#3,Mogi,29.7,2,1,0,2.0,4.0,1,1,6,23,0,3,2,6,2,2,1,3,4
#36,Arthur,25.8,1,1,0,5.0,1.0,2,0,6,9,0,1,3,3,0,0,4,1,5
#5,Jamaal,24.1,2,0,0,2.0,2.0,2,0,6,20,0,2,2,6,2,2,4,1,5
#13,Jackson,8.9,0,2,0,1.0,0.0,0,0,2,9,0,1,1,3,0,0,2,0,2
#4,Cauê,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#35,Maique,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Fabrício,0.5,0,0,0,0.0,1.0,0,0,0,2,0,0,0,0,0,2,0,0,0
Equipe,Equipe,0.0,13,6,1,25.0,24.0,17,1,67,159,3,16,21,44,16,23,23,16,39
