Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#13,JP Batista,35.9,3,0,0,2.0,2.0,3,0,20,29,0,1,9,12,2,2,4,5,9
#8,Shamell,35.6,4,0,0,3.0,4.0,1,0,16,39,3,7,2,7,3,4,4,1,5
#20,Gruber,27.7,3,1,0,2.0,3.0,0,0,15,23,1,3,5,6,2,2,7,0,7
#16,João Pedro,22.6,0,1,0,0.0,1.0,0,0,13,25,1,3,5,8,0,0,3,2,5
#23,Pecos,29.9,3,1,0,4.0,4.0,1,0,10,27,2,3,1,6,2,6,3,1,4
#3,Lucas,4.5,1,0,1,1.0,0.0,0,0,3,5,1,1,0,1,0,0,0,0,0
#1,Deodato,23.8,5,1,0,3.0,1.0,5,0,0,13,0,3,0,2,0,0,1,0,1
#35,José Carlos,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#29,Mattos,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#42,Cafferata,5.6,1,0,0,0.0,0.0,2,0,0,3,0,1,0,0,0,0,1,0,1
#11,Filipin,5.5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#32,Lessa,8.9,1,0,0,2.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
Equipe,Equipe,0.0,21,4,1,18.0,15.0,12,0,77,167,8,23,22,42,9,14,27,9,36
#9,Lucas Dias,32.4,3,1,0,2.0,4.0,1,2,19,43,1,6,7,11,2,3,3,2,5
#30,Hettsheimeir,24.9,1,3,0,2.0,2.0,1,0,15,32,1,6,5,6,2,2,8,1,9
#32,David Jackson,32.8,1,1,0,2.0,4.0,2,0,10,27,1,5,0,2,7,8,4,0,4
#18,Jimmy,18.9,0,0,0,2.0,1.0,1,0,10,10,2,2,1,1,2,2,1,0,1
#4,Alexey,19.1,1,0,0,0.0,1.0,1,0,10,12,2,2,1,2,2,2,1,1,2
#5,Elinho,28.3,6,1,0,2.0,2.0,1,0,8,15,2,3,1,3,0,0,3,0,3
#15,Cipolini,15.2,2,2,0,2.0,1.0,0,0,5,18,1,4,1,3,0,0,1,0,1
#40,André Goes,16.2,2,2,0,2.0,1.0,1,0,5,8,0,0,2,3,1,2,2,1,3
#7,Didi,12.4,0,0,0,1.0,0.0,1,0,3,5,1,1,0,1,0,0,2,0,2
#5,Jean,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#23,Augusto,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#33,Guilherme,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,10,0,15.0,16.0,11,2,85,170,11,29,18,32,16,19,27,6,33
