Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#11,Marquinhos,26.4,2,1,0,4.0,6.0,2,2,25,46,2,6,6,9,7,10,2,0,2
#17,Varejão,25.1,1,1,0,3.0,4.0,3,0,19,34,0,0,8,15,3,4,5,4,9
#12,Mineiro,14.9,1,1,1,0.0,3.0,2,1,10,26,1,3,3,6,1,5,1,2,3
#6,Balbi,26.2,3,4,0,4.0,2.0,0,0,8,19,0,1,2,6,4,4,5,1,6
#16,Olivinha,28.1,2,2,0,2.0,4.0,0,0,6,19,0,3,2,4,2,2,7,3,10
#7,Jhonatan,16.0,2,1,0,4.0,0.0,2,0,3,6,1,2,0,0,0,0,0,1,1
#5,Davi,20.9,1,0,0,3.0,0.0,2,0,3,6,1,2,0,0,0,0,2,1,3
#25,Nesbitt,8.1,1,0,0,1.0,0.0,2,0,2,2,0,0,1,1,0,0,1,1,2
#9,Deryk,20.6,3,0,0,2.0,0.0,1,0,0,6,0,2,0,0,0,0,1,0,1
#8,Crescenzi,12.1,0,1,0,1.0,1.0,0,0,0,6,0,2,0,0,0,0,3,0,3
#13,Matheus Weber,0.9,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Ruan,0.9,0,0,0,1.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
Equipe,Equipe,0.0,16,11,1,25.0,20.0,14,3,76,172,5,21,22,42,17,25,29,14,43
#32,David Jackson,32.7,3,1,0,3.0,10.0,1,0,14,24,1,3,5,6,1,3,7,0,7
#7,Didi,22.2,1,0,1,2.0,3.0,1,0,11,20,2,4,1,2,3,4,1,2,3
#40,André Goes,18.9,2,2,0,5.0,1.0,2,0,8,24,1,6,2,2,1,2,4,0,4
#4,Alexey,26.3,7,1,0,2.0,3.0,5,0,8,16,0,0,2,6,4,4,1,2,3
#15,Cipolini,22.8,0,0,0,3.0,2.0,2,1,8,14,1,3,1,1,3,3,3,0,3
#30,Hettsheimeir,13.4,0,0,0,1.0,2.0,3,1,6,11,0,1,3,3,0,2,2,0,2
#9,Lucas Dias,22.2,1,0,0,5.0,1.0,2,0,5,11,1,1,1,3,0,2,1,0,1
#18,Jimmy,24.3,1,1,0,0.0,1.0,1,0,2,14,0,4,1,1,0,0,3,0,3
#23,Augusto,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Elinho,17.4,1,2,0,2.0,0.0,2,0,0,16,0,4,0,2,0,0,1,1,2
#33,Guilherme,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Márcio,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,7,1,24.0,23.0,19,2,62,150,6,26,16,26,12,20,24,6,30
