Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#0,Roquemore,24.7,2,2,0,3.0,2.0,3,0,20,26,4,6,3,3,2,2,1,0,1
#2,Yago,32.0,4,0,0,2.0,5.0,0,0,17,40,1,7,4,6,6,7,7,0,7
#23,Léo Meindl,24.0,2,0,0,4.0,3.0,2,0,14,30,0,2,6,10,2,4,1,1,2
#17,Du Sommer,17.9,0,0,0,4.0,3.0,0,0,9,13,0,0,3,5,3,3,2,1,3
#87,Guilherme,18.8,0,1,0,4.0,0.0,1,0,9,14,1,2,3,4,0,0,3,3,6
#11,Antonio,21.1,0,0,0,3.0,5.0,0,0,5,10,0,0,2,4,1,2,4,3,7
#33,Eddy,9.8,0,1,0,1.0,0.0,1,0,5,11,1,3,1,1,0,0,0,0,0
#44,Renan,11.7,0,1,1,0.0,0.0,1,0,2,18,0,4,1,3,0,0,1,1,2
#10,Vitão,9.4,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,4,0,4
#20,Dikembe,2.9,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#3,Danilo,3.3,0,0,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#14,Georginho,24.7,4,3,0,2.0,0.0,2,0,0,15,0,3,0,3,0,0,7,1,8
Equipe,Equipe,0.0,12,8,1,25.0,19.0,11,0,81,182,7,28,23,40,14,18,31,12,43
#21,Wesley,26.9,2,0,0,4.0,3.0,2,0,17,21,3,4,3,3,2,3,0,1,1
#0,Sam Daniel,18.5,0,0,0,1.0,1.0,1,0,14,28,3,7,1,2,3,3,0,1,1
#7,D. Coleman,25.2,2,2,0,3.0,3.0,1,0,12,34,2,7,2,5,2,3,4,2,6
#24,Paranhos,13.8,1,0,0,3.0,1.0,1,0,9,16,0,0,4,7,1,2,2,0,2
#10,Bob,24.1,3,0,0,0.0,5.0,2,0,8,26,1,4,1,5,3,4,4,3,7
#7,Jefferson,28.3,2,3,0,2.0,0.0,1,0,7,25,1,5,1,4,2,2,4,0,4
#23,Leonardo,19.4,1,1,2,0.0,4.0,2,1,6,8,0,0,2,2,2,4,5,1,6
#4,Lucas,12.0,1,1,0,2.0,3.0,0,0,3,6,0,0,0,1,3,4,1,0,1
#19,Gegê,25.5,8,0,0,5.0,3.0,3,0,0,15,0,5,0,0,0,0,3,1,4
#55,Augusto,1.3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,20,7,2,20.0,23.0,15,1,76,179,10,32,14,29,18,25,26,11,37
