Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#36,Arthur,33.9,2,1,0,3.0,3.0,1,0,16,38,2,8,4,6,2,2,5,2,7
#10,Coelho,32.4,8,0,0,3.0,2.0,2,0,15,24,3,6,3,3,0,0,3,1,4
#10,Ansaloni,30.1,1,0,0,4.0,4.0,2,0,15,33,1,3,4,10,4,4,6,3,9
#5,Jamaal,33.5,3,0,0,3.0,5.0,3,0,13,33,3,9,0,1,4,4,2,0,2
#35,Maique,9.6,0,0,0,1.0,1.0,0,0,6,8,0,0,2,3,2,2,2,1,3
#4,Cauê,27.3,2,4,0,1.0,5.0,2,0,6,18,0,2,1,3,4,6,1,1,2
#3,Mogi,11.3,0,0,1,2.0,0.0,1,0,6,8,0,0,3,4,0,0,1,0,1
#0,Guga,6.1,0,0,0,2.0,0.0,1,0,2,8,0,2,1,1,0,0,1,0,1
#15,Diego,11.8,1,2,1,3.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0
#3,Pedro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Fabrício,0.3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Jackson,3.7,1,0,0,1.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,7,2,23.0,21.0,14,0,79,173,9,31,18,31,16,18,23,11,34
#10,Duda,35.2,6,2,0,3.0,6.0,1,0,18,36,3,7,0,3,9,9,2,1,3
#16,Rafael,31.4,2,1,0,4.0,5.0,3,0,18,36,0,3,7,11,4,5,6,2,8
#33,C. Torres,29.4,2,0,0,3.0,3.0,2,0,14,33,1,2,5,12,1,3,5,5,10
#9,Vithinho,35.5,7,2,0,3.0,2.0,3,0,7,16,1,2,2,5,0,0,4,0,4
#18,Lupa,13.5,1,0,0,2.0,1.0,1,0,7,11,0,0,3,5,1,1,2,0,2
#5,Pilar,23.3,1,3,0,2.0,2.0,5,0,6,13,1,2,1,3,1,1,0,1,1
#3,Lucão,5.7,1,0,0,2.0,1.0,0,0,3,4,0,0,1,1,1,2,1,2,3
#20,Alexei,17.5,1,0,0,1.0,2.0,0,0,1,8,0,1,0,1,1,3,0,1,1
#2,Okorie,6.5,0,0,0,1.0,0.0,1,0,0,8,0,2,0,1,0,0,0,0,0
#12,Rafael,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Armani,1.5,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#4,Caio,0.7,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,21,8,0,22.0,22.0,17,0,74,165,6,19,19,42,18,24,23,14,37
