Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#23,Léo Meindl,30.9,5,0,2,4.0,8.0,0,0,20,29,3,3,3,7,5,6,3,2,5
#2,Yago,16.5,4,0,0,1.0,2.0,4,0,14,17,3,4,2,2,1,1,3,0,3
#44,Renan,15.2,0,1,1,1.0,0.0,0,1,13,29,3,7,2,4,0,0,2,0,2
#17,Du Sommer,16.3,2,0,0,3.0,3.0,2,1,13,17,0,0,6,7,1,3,1,5,6
#87,Guilherme,15.8,2,0,1,2.0,2.0,0,0,10,20,0,0,3,8,4,4,2,1,3
#0,Roquemore,31.0,6,1,0,1.0,4.0,1,0,10,22,1,4,3,4,1,2,3,2,5
#10,Vitão,17.4,5,0,0,1.0,1.0,1,0,10,17,1,1,3,6,1,2,5,1,6
#14,Georginho,26.0,3,1,3,3.0,2.0,2,0,8,14,2,4,0,0,2,2,2,0,2
#11,Antonio,8.1,2,0,0,3.0,2.0,0,1,6,8,0,0,2,3,2,2,0,2,2
#5,Beto,6.0,1,0,1,0.0,0.0,1,0,3,3,1,1,0,0,0,0,2,0,2
#33,Eddy,15.7,2,0,0,1.0,0.0,0,0,2,8,0,2,1,1,0,0,3,1,4
#20,Dikembe,1.2,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,1,0,1
Equipe,Equipe,0.0,32,3,8,20.0,24.0,11,3,109,186,14,26,25,43,17,22,29,16,45
#3,Starks,24.2,3,1,0,0.0,2.0,1,0,23,44,7,12,1,4,0,0,2,0,2
#0,Cook,29.9,4,0,0,2.0,8.0,2,0,23,38,3,5,4,7,6,9,2,1,3
#10,Vezaro,26.8,2,0,0,4.0,0.0,0,0,14,27,2,5,4,6,0,0,2,1,3
#8,Colimerio,19.3,2,0,0,2.0,2.0,0,0,8,11,0,0,3,4,2,3,1,4,5
#12,Mathias,26.4,1,1,0,5.0,2.0,2,0,8,22,0,1,3,8,2,3,3,1,4
#54,J. Socas,28.9,5,1,2,2.0,2.0,1,0,5,12,1,2,1,3,0,0,4,3,7
#4,Vezarinho,14.5,1,0,0,3.0,2.0,0,0,5,22,0,2,2,7,1,2,1,1,2
#31,Maxwell,7.1,0,0,0,0.0,1.0,0,0,4,7,1,2,0,0,1,1,0,0,0
#23,Weihermann,3.0,0,0,0,1.0,1.0,0,0,4,10,1,2,0,1,1,2,0,0,0
#40,Dieguinho,11.9,1,0,0,3.0,0.0,0,0,3,9,1,3,0,0,0,0,2,1,3
#13,Rosniak,1.3,0,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#14,A. Bambu,6.9,1,0,0,0.0,0.0,0,0,0,6,0,2,0,0,0,0,0,0,0
Equipe,Equipe,0.0,20,3,2,24.0,20.0,8,0,97,208,16,36,18,40,13,20,17,15,32
