Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#11,Jefferson,25.9,1,2,0,3.0,4.0,3,0,21,37,3,7,3,5,6,6,6,2,8
#30,Enzo,25.7,1,2,0,1.0,3.0,0,0,21,29,5,7,2,3,2,2,0,0,0
#28,Lucas,21.4,0,1,0,2.0,1.0,3,3,18,40,2,6,6,11,0,0,3,1,4
#10,Gustavo,29.1,3,0,0,3.0,1.0,0,0,5,18,1,4,1,3,0,0,5,1,6
#4,Larry,31.6,5,1,0,1.0,3.0,1,0,4,27,0,3,1,8,2,2,6,0,6
#20,Pará,14.5,1,0,0,0.0,1.0,0,0,4,9,0,1,1,2,2,2,0,1,1
#8,Cauê,12.2,1,0,0,4.0,1.0,1,0,3,6,0,0,1,2,1,2,1,2,3
#11,Vinicius,3.8,0,0,0,2.0,1.0,0,0,3,3,0,0,1,1,1,1,0,1,1
#2,Fúlvio,30.5,6,3,0,2.0,1.0,6,0,3,11,1,3,0,1,0,0,2,0,2
#7,Renato,4.4,1,0,0,1.0,0.0,0,0,2,2,0,0,1,1,0,0,1,1,2
#11,Emanuel,0.9,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#10,Alex,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,19,9,0,20.0,16.0,14,3,84,182,12,31,17,37,14,15,28,11,39
#10,Vezaro,36.3,2,1,0,2.0,3.0,4,0,25,45,6,10,2,6,3,3,4,2,6
#40,Dieguinho,32.8,4,3,0,2.0,3.0,1,0,17,34,3,8,4,5,0,0,3,2,5
#0,Cook,36.7,4,3,0,4.0,5.0,4,0,11,32,2,4,1,8,3,4,3,1,4
#12,Mathias,34.5,0,0,2,2.0,1.0,2,0,9,22,1,2,3,7,0,2,10,4,14
#54,J. Socas,33.2,6,3,0,1.0,5.0,4,0,7,21,0,2,3,6,1,3,1,1,2
#31,Maxwell,16.1,0,1,0,2.0,2.0,2,1,7,14,0,0,3,6,1,2,2,1,3
#6,M. Diniz,0.7,0,0,0,2.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#3,Starks,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Jerônimo,5.3,0,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,2,0,2
#8,Colimerio,4.5,0,0,0,0.0,0.0,0,0,0,5,0,1,0,1,0,0,1,0,1
Equipe,Equipe,0.0,16,11,2,16.0,19.0,19,1,76,176,12,28,16,39,8,14,28,13,41
