Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#24,Douglas Nunes,35.6,2,2,0,3.0,1.0,2,1,20,35,2,3,5,11,4,4,5,1,6
#32,Sahdi,27.4,6,1,0,1.0,3.0,2,0,13,23,2,5,2,2,3,4,2,0,2
#12,Pedro,27.1,1,1,0,2.0,5.0,0,0,13,26,3,5,1,4,2,3,2,1,3
#9,Pastor,19.9,0,0,0,1.0,2.0,3,1,9,17,1,1,3,7,0,0,2,1,3
#13,Schneider,28.4,3,1,0,4.0,3.0,2,0,7,22,1,6,0,0,4,4,0,0,0
#44,Coimbra,12.4,0,0,0,5.0,2.0,3,0,7,12,0,0,3,5,1,2,1,3,4
#15,Márcio,29.2,1,3,0,3.0,2.0,1,0,5,11,1,3,1,1,0,0,2,1,3
#5,Hélio,12.6,1,0,0,2.0,2.0,1,0,3,9,0,2,1,1,1,1,1,0,1
#21,Conceição,1.6,0,0,0,0.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,0
#6,Eugeniusz,1.8,0,0,0,0.0,1.0,0,0,1,2,0,0,0,0,1,2,0,0,0
#8,Dedé,3.9,0,0,0,1.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,8,0,22.0,21.0,14,2,80,162,10,26,17,32,16,20,15,8,23
#9,Lucas Dias,29.9,4,0,0,1.0,6.0,2,1,19,34,1,3,5,9,6,7,1,0,1
#32,David Jackson,22.9,0,2,0,3.0,3.0,0,0,18,22,4,4,2,4,2,2,3,0,3
#15,Cipolini,22.1,0,0,0,1.0,1.0,4,2,14,14,2,2,4,4,0,0,6,2,8
#7,Didi,17.9,1,1,0,2.0,1.0,3,1,12,19,3,5,1,1,1,2,1,0,1
#4,Alexey,24.4,3,2,0,2.0,4.0,0,0,11,20,1,3,2,3,4,5,1,2,3
#40,André Goes,25.9,0,0,0,3.0,0.0,0,0,10,18,2,4,2,3,0,0,5,1,6
#18,Jimmy,25.6,1,0,0,4.0,2.0,4,0,6,22,0,4,3,5,0,0,3,2,5
#5,Elinho,22.5,6,0,0,2.0,4.0,2,0,4,6,0,0,2,3,0,0,2,0,2
#23,Augusto,2.2,0,0,0,1.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,0
#33,Guilherme,6.7,1,0,0,2.0,0.0,1,0,2,5,0,1,1,1,0,0,0,0,0
Equipe,Equipe,0.0,16,5,0,21.0,21.0,16,4,98,162,13,26,23,34,13,16,25,10,35
