Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#5,Jamaal,39.6,2,2,0,3.0,5.0,3,0,32,53,5,11,7,8,3,4,2,0,2
#35,Maique,17.0,0,1,0,3.0,5.0,1,0,13,19,0,0,4,6,5,5,4,1,5
#10,Coelho,30.8,2,0,0,4.0,1.0,0,0,12,25,2,5,2,4,2,2,1,1,2
#4,Cauê,39.6,7,1,0,1.0,4.0,3,0,9,23,1,4,3,5,0,1,4,1,5
#15,Diego,30.4,1,1,1,3.0,2.0,1,0,7,14,1,2,1,3,2,2,4,0,4
#36,Arthur,27.7,1,0,0,3.0,0.0,1,0,2,14,0,2,1,4,0,0,4,1,5
#0,Guga,5.8,0,0,0,0.0,0.0,0,0,0,7,0,1,0,2,0,0,0,0,0
#11,Fabrício,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#21,Murilo,2.8,0,0,0,2.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#10,Ansaloni,5.3,0,0,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#3,Mogi,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Jackson,0.9,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,13,5,1,21.0,18.0,11,0,75,158,9,26,18,32,12,14,20,6,26
#11,Marquinhos,34.4,5,5,0,1.0,2.0,2,0,23,37,4,6,4,8,3,3,2,2,4
#5,Davi,24.5,1,0,0,1.0,1.0,2,0,12,19,2,3,3,5,0,0,3,1,4
#17,Varejão,19.5,4,1,0,4.0,6.0,2,0,11,18,0,1,5,6,1,3,1,2,3
#16,Olivinha,15.5,2,0,0,2.0,2.0,0,0,10,16,0,2,3,3,4,4,3,0,3
#25,Nesbitt,20.5,0,0,0,0.0,4.0,1,0,10,23,1,4,2,4,3,3,2,3,5
#6,Balbi,32.3,5,1,0,3.0,2.0,1,0,8,21,2,5,1,3,0,0,5,0,5
#9,Deryk,14.8,2,1,0,0.0,1.0,1,0,7,21,1,5,1,2,2,2,0,0,0
#12,Mineiro,23.0,1,0,2,2.0,3.0,1,0,6,13,0,1,3,5,0,0,3,0,3
#7,Jhonatan,13.8,1,0,0,5.0,0.0,0,0,3,6,1,2,0,0,0,0,3,1,4
#8,Ruan,0.5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Crescenzi,0.7,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Matheus Weber,0.5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,21,8,2,18.0,21.0,10,0,90,174,11,29,22,36,13,15,25,12,37
