Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#11,Marquinhos,32.9,2,3,0,1.0,4.0,2,0,16,33,2,3,2,8,6,8,4,1,5
#5,Davi,26.5,4,2,0,3.0,3.0,3,0,11,17,1,1,3,6,2,2,2,0,2
#25,Nesbitt,23.2,0,0,0,2.0,2.0,1,0,10,29,0,3,5,9,0,2,2,3,5
#12,Mineiro,25.5,0,0,1,0.0,5.0,3,0,9,20,0,1,4,8,1,1,7,0,7
#9,Deryk,19.1,2,0,0,5.0,2.0,3,0,9,14,1,2,2,3,2,2,1,0,1
#6,Balbi,24.6,6,1,0,2.0,2.0,2,0,6,20,0,2,2,6,2,2,6,0,6
#16,Olivinha,16.9,2,0,0,3.0,1.0,0,0,5,15,1,3,0,2,2,2,3,1,4
#17,Varejão,14.5,0,0,1,1.0,1.0,0,0,4,10,0,0,2,5,0,0,5,2,7
#8,Crescenzi,5.9,0,1,0,1.0,0.0,0,0,2,2,0,0,1,1,0,0,1,0,1
#10,Matheusinho,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Jhonatan,11.0,0,0,0,1.0,1.0,0,0,0,3,0,1,0,0,0,0,2,0,2
#0,João Vitor,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,7,2,20.0,21.0,15,0,72,163,5,16,21,48,15,19,35,9,44
#2,Fuller,34.5,1,5,0,4.0,6.0,0,0,22,49,3,7,3,10,7,8,5,0,5
#12,Humberto,24.5,2,0,1,4.0,4.0,2,0,11,28,1,4,3,7,2,2,4,4,8
#12,Giovannoni,28.8,0,0,0,2.0,1.0,1,0,11,30,1,6,3,5,2,2,4,2,6
#11,Teichmann,23.6,3,4,1,2.0,3.0,0,1,8,10,0,0,3,4,2,2,5,0,5
#1,Fischer,25.3,3,1,0,4.0,4.0,6,0,4,21,0,3,1,5,2,2,4,0,4
#10,Gustavinho,14.7,2,2,0,2.0,1.0,2,0,4,9,1,1,0,2,1,2,0,0,0
#0,Douglas Santos,6.3,0,0,0,2.0,0.0,0,0,2,8,0,2,1,1,0,0,1,0,1
#15,Aguiar,17.0,0,0,0,1.0,0.0,2,0,2,14,0,4,1,1,0,0,1,1,2
#33,Abner,3.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Nicolas Ronsini,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#77,Gui Bento,8.9,1,0,0,0.0,0.0,0,0,0,9,0,3,0,0,0,0,1,0,1
#6,Shilton,13.4,1,0,0,3.0,0.0,2,0,0,2,0,0,0,1,0,0,2,1,3
Equipe,Equipe,0.0,13,12,2,24.0,19.0,15,1,64,180,6,30,15,36,16,18,29,10,39
