Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#2,Yago,22.7,2,0,0,1.0,4.0,1,0,16,18,3,3,1,2,5,5,6,0,6
#33,Eddy,22.1,0,0,0,2.0,1.0,1,0,15,26,5,8,0,1,0,0,1,0,1
#87,Guilherme,14.2,1,1,0,3.0,1.0,0,1,14,17,2,3,4,4,0,0,3,1,4
#23,Léo Meindl,24.5,5,2,0,1.0,5.0,3,0,14,31,0,3,5,8,4,6,2,1,3
#10,Vitão,20.8,4,1,0,2.0,2.0,0,1,13,21,3,5,2,3,0,0,2,1,3
#14,Georginho,30.8,11,0,1,2.0,2.0,2,0,12,23,2,5,2,3,2,2,6,0,6
#44,Renan,19.3,1,1,0,3.0,0.0,0,0,9,21,3,5,0,3,0,0,2,0,2
#20,Dikembe,15.0,1,1,0,2.0,0.0,1,1,8,16,0,0,4,8,0,0,3,4,7
#32,Anderson,10.3,0,1,0,2.0,0.0,0,0,6,9,2,3,0,0,0,0,0,0,0
#17,Du Sommer,10.7,0,0,0,3.0,3.0,2,0,2,2,0,0,0,0,2,2,3,0,3
#5,Beto,9.6,1,0,0,2.0,0.0,1,0,0,6,0,2,0,0,0,0,0,1,1
#0,Roquemore,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,26,7,1,23.0,18.0,11,3,109,190,20,37,18,32,13,15,30,8,38
#9,Vithinho,31.0,5,1,0,2.0,3.0,3,0,17,28,1,3,5,7,4,5,4,0,4
#2,Okorie,32.4,5,0,1,4.0,3.0,1,0,14,33,2,7,3,5,2,2,1,1,2
#10,Duda,31.3,3,1,0,2.0,3.0,1,0,11,41,1,8,2,6,4,5,3,0,3
#33,C. Torres,26.5,0,1,0,3.0,7.0,3,0,8,22,0,1,2,6,4,5,4,1,5
#20,Alexei,9.0,0,0,0,1.0,0.0,1,0,7,11,1,1,2,4,0,0,2,0,2
#18,Lupa,28.9,0,1,0,1.0,4.0,4,0,6,12,0,0,3,5,0,2,4,2,6
#3,Lucão,10.0,0,0,0,2.0,2.0,2,0,2,4,0,0,1,1,0,2,3,0,3
#5,Armani,4.5,0,0,0,0.0,0.0,1,0,0,3,0,1,0,0,0,0,0,0,0
#12,Rafael,3.5,0,0,0,0.0,0.0,1,0,0,4,0,0,0,2,0,0,0,1,1
#5,Pilar,10.0,1,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#6,Gemerson,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#16,Rafael,9.1,0,0,0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1
Equipe,Equipe,0.0,14,4,1,18.0,22.0,19,0,65,158,5,21,18,36,14,21,24,8,32
