Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#0,Cook,27.0,0,0,0,2.0,5.0,0,0,14,37,1,5,3,7,5,8,0,0,0
#12,Mathias,35.0,1,0,1,3.0,0.0,1,2,8,19,0,1,4,8,0,0,4,1,5
#14,A. Bambu,30.2,0,1,0,4.0,1.0,0,0,7,21,2,5,0,2,1,2,1,0,1
#10,Vezaro,34.6,3,2,0,2.0,3.0,1,0,6,17,0,1,3,7,0,0,4,2,6
#3,Starks,23.6,0,0,0,3.0,5.0,2,0,6,25,1,6,1,2,1,3,2,0,2
#54,J. Socas,21.9,0,1,0,2.0,1.0,2,0,6,11,2,3,0,1,0,0,8,0,8
#4,Vezarinho,12.3,0,0,0,1.0,1.0,1,0,4,14,0,2,2,4,0,0,0,0,0
#23,Weihermann,0.7,0,0,0,0.0,0.0,0,0,3,3,1,1,0,0,0,0,0,0,0
#31,Maxwell,6.7,0,0,0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#6,M. Diniz,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Colimerio,7.5,0,0,0,1.0,0.0,2,0,0,5,0,1,0,1,0,0,0,0,0
#40,Dieguinho,0.7,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
Equipe,Equipe,0.0,5,4,1,21.0,16.0,10,2,54,152,7,25,13,32,7,13,28,7,35
#5,Jamaal,32.5,1,1,1,2.0,3.0,2,0,16,25,4,5,1,4,2,2,1,2,3
#10,Ansaloni,27.4,1,0,1,1.0,6.0,2,0,11,32,1,3,4,10,0,3,7,7,14
#4,Cauê,35.9,1,0,0,2.0,3.0,0,0,9,26,1,4,2,5,2,4,8,1,9
#15,Diego,24.9,2,2,0,3.0,2.0,1,0,6,23,1,5,1,3,1,2,5,2,7
#10,Coelho,26.2,3,1,0,4.0,4.0,0,0,6,27,1,5,0,4,3,4,1,1,2
#36,Arthur,17.6,0,0,0,3.0,1.0,1,0,5,13,0,1,2,4,1,2,2,1,3
#0,Guga,13.1,0,0,0,1.0,1.0,1,0,4,12,0,2,2,3,0,0,0,1,1
#35,Maique,10.1,1,0,1,1.0,1.0,2,0,2,6,0,0,1,3,0,0,2,1,3
#13,Jackson,2.4,0,0,0,0.0,0.0,1,0,0,4,0,0,0,2,0,0,0,1,1
#11,Fabrício,0.5,0,1,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#3,Mogi,9.4,0,0,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
Equipe,Equipe,0.0,9,5,3,17.0,21.0,11,0,59,173,8,26,13,39,9,17,31,21,52
