Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#33,Felipe,28.3,2,1,0,3.0,6.0,0,0,19,44,2,7,4,8,5,7,3,5,8
#10,Alex,28.9,2,0,0,1.0,0.0,0,1,13,34,1,6,5,8,0,0,3,4,7
#9,Paulinho,22.2,3,0,0,1.0,2.0,3,0,9,35,2,7,1,6,1,2,0,1,1
#21,Cobb,25.5,2,1,0,2.0,2.0,2,0,7,31,1,7,2,5,0,0,3,3,6
#34,Kurtz,25.7,1,0,2,2.0,2.0,0,1,6,18,0,0,3,8,0,2,5,4,9
#17,Rashaun,24.7,2,0,0,1.0,4.0,1,0,6,17,0,3,2,3,2,2,3,1,4
#14,Sualisson,12.1,0,0,0,2.0,1.0,0,0,4,8,0,0,1,3,2,2,3,1,4
#21,B. Fiorotto,13.3,2,1,0,1.0,1.0,0,0,3,3,0,0,1,1,1,1,1,1,2
#22,Paulo,12.1,1,0,0,4.0,0.0,0,0,2,9,0,1,1,3,0,0,0,1,1
#5,Léo W.,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Brite,7.3,1,0,0,1.0,1.0,0,0,0,4,0,0,0,2,0,0,0,0,0
#7,Gabriel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,3,2,18.0,19.0,7,2,69,203,6,31,20,47,11,16,22,24,46
#13,JP Batista,32.6,1,2,0,1.0,2.0,2,0,18,28,0,0,9,14,0,0,9,4,13
#8,Shamell,32.6,3,0,0,2.0,6.0,1,0,16,34,2,4,1,7,8,8,5,0,5
#20,Gruber,26.5,1,0,3,4.0,4.0,0,0,14,29,2,5,2,5,4,4,7,2,9
#1,Deodato,32.5,4,1,0,3.0,2.0,1,0,9,26,1,6,2,3,2,2,1,0,1
#16,João Pedro,16.6,0,0,1,2.0,1.0,2,0,8,14,0,0,3,6,2,2,3,2,5
#23,Pecos,30.2,6,0,0,3.0,2.0,1,0,8,17,0,1,2,5,4,4,3,1,4
#42,Cafferata,12.7,1,0,0,2.0,1.0,0,0,4,6,0,0,1,2,2,2,0,0,0
#35,José Carlos,3.6,0,0,0,1.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#3,Lucas,2.9,2,0,0,1.0,0.0,0,0,0,3,0,1,0,0,0,0,1,0,1
#32,Lessa,9.8,0,0,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,0,1,1
Equipe,Equipe,0.0,18,3,4,19.0,18.0,7,0,77,163,5,19,20,42,22,22,31,13,44
