Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#19,Leandrinho,35.3,2,2,0,4.0,8.0,1,0,18,52,1,8,6,12,3,4,3,1,4
#7,Jefferson,23.4,0,2,0,1.0,0.0,0,0,14,31,4,7,1,5,0,0,2,0,2
#7,D. Coleman,37.5,0,1,1,4.0,5.0,1,1,14,41,0,7,4,7,6,6,6,4,10
#19,Gegê,30.6,10,3,0,2.0,1.0,4,0,10,25,2,6,2,3,0,1,3,0,3
#21,Wesley,27.0,1,2,0,2.0,3.0,2,1,8,22,0,3,2,4,4,5,3,2,5
#23,Leonardo,9.9,0,1,0,4.0,2.0,1,0,2,4,0,0,0,0,2,4,7,0,7
#24,Paranhos,18.8,0,1,2,3.0,1.0,5,0,2,6,0,0,1,3,0,0,4,3,7
#4,Lucas,5.3,1,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#35,Marcos,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Gui Carvalho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#55,Augusto,7.0,0,0,0,0.0,0.0,1,0,0,8,0,2,0,1,0,0,0,0,0
#10,Bob,5.3,0,0,0,1.0,1.0,0,0,0,2,0,0,0,1,0,0,0,0,0
Equipe,Equipe,0.0,14,12,3,23.0,21.0,18,2,68,193,7,33,16,37,15,20,29,12,41
#6,Graterol,27.4,0,1,1,2.0,3.0,2,0,15,29,0,1,6,11,3,4,7,4,11
#3,Gui Santos,28.9,0,1,0,3.0,3.0,0,0,13,19,1,3,4,4,2,2,3,0,3
#22,Pedro,29.2,4,1,0,5.0,2.0,2,0,11,24,1,4,3,5,2,2,5,0,5
#23,Nezinho,35.5,14,1,1,3.0,6.0,13,0,10,40,2,10,0,1,4,8,3,0,3
#9,Rafa Moreira,16.9,1,1,0,4.0,2.0,0,0,10,25,2,7,0,0,4,4,1,1,2
#7,Pedrinho Rava,29.6,3,1,0,0.0,4.0,2,0,8,18,2,4,1,2,0,2,6,1,7
#6,Ronald,23.9,1,0,4,5.0,1.0,1,1,7,15,1,1,2,6,0,0,7,2,9
#30,Von Haydin,2.5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Andrezão,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#4,Arthur,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Marcelão,6.2,1,0,0,1.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
Equipe,Equipe,0.0,24,6,6,23.0,21.0,21,1,74,172,9,30,16,30,15,22,34,10,44
