Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#13,Schneider,19.4,1,0,0,4.0,1.0,2,0,16,21,2,3,4,5,2,2,0,2,2
#44,Coimbra,27.9,2,1,0,4.0,3.0,3,2,16,24,0,0,7,11,2,2,4,0,4
#15,Márcio,30.8,3,0,0,0.0,2.0,2,0,12,23,2,5,2,2,2,4,5,1,6
#41,Mineiro,10.3,0,0,0,3.0,3.0,2,0,10,14,0,0,4,5,2,4,4,1,5
#9,Pastor,18.8,3,1,0,3.0,2.0,0,0,9,13,2,3,1,1,1,2,1,2,3
#24,Douglas Nunes,17.6,2,0,0,0.0,1.0,1,0,6,10,2,2,0,2,0,0,1,0,1
#12,Pedro,21.7,5,0,0,2.0,1.0,1,0,6,12,0,0,3,6,0,0,0,0,0
#5,Hélio,11.5,1,1,0,0.0,0.0,1,0,4,4,0,0,2,2,0,0,3,0,3
#32,Sahdi,30.7,6,2,0,5.0,6.0,1,0,2,28,0,6,1,5,0,0,1,1,2
#6,Eugeniusz,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Dedé,11.4,0,0,0,3.0,0.0,0,0,0,8,0,2,0,1,0,0,2,0,2
#21,Conceição,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,23,5,0,24.0,19.0,14,2,81,157,8,21,24,40,9,14,22,10,32
#5,Jamaal,34.1,3,0,0,3.0,9.0,2,0,20,29,2,5,4,4,6,6,2,0,2
#4,Cauê,39.1,3,1,0,0.0,5.0,2,0,17,28,2,4,3,5,5,6,2,1,3
#10,Coelho,28.5,4,3,0,2.0,4.0,3,0,14,21,1,2,4,5,3,5,3,1,4
#36,Arthur,34.0,4,2,0,2.0,1.0,1,0,12,25,1,3,4,7,1,2,1,0,1
#15,Diego,12.9,0,1,2,5.0,4.0,1,0,9,16,1,2,1,1,4,8,2,1,3
#10,Ansaloni,27.4,1,2,0,2.0,1.0,1,0,9,18,1,2,2,5,2,2,6,0,6
#35,Maique,8.7,0,0,2,3.0,0.0,0,1,4,4,0,0,2,2,0,0,3,0,3
#0,Guga,10.4,1,1,0,1.0,0.0,0,0,2,4,0,0,1,2,0,0,0,0,0
#11,Fabrício,2.0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#13,Jackson,3.2,0,0,0,1.0,0.0,1,0,0,3,0,1,0,0,0,0,0,0,0
#3,Pedro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,10,4,19.0,24.0,11,1,87,150,8,19,21,32,21,29,22,4,26
