Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#33,C. Torres,27.9,3,1,1,1.0,4.0,0,0,16,31,0,0,7,13,2,5,3,1,4
#6,Gemerson,40.0,1,0,0,3.0,3.0,1,0,15,31,3,5,2,7,2,2,6,1,7
#23,Stocks,18.0,2,2,0,1.0,4.0,1,0,12,18,0,2,4,4,4,4,2,0,2
#10,Duda,23.6,1,0,0,1.0,1.0,1,0,7,20,1,4,2,4,0,0,0,0,0
#9,Vithinho,22.3,5,0,0,3.0,2.0,1,0,6,13,1,1,1,4,1,2,3,0,3
#2,Okorie,23.7,0,1,0,1.0,3.0,0,0,5,29,1,5,1,7,0,0,3,0,3
#20,Alexei,18.7,2,1,0,2.0,0.0,1,0,5,15,1,3,1,3,0,0,3,0,3
#18,Lupa,5.7,1,0,0,2.0,1.0,0,0,4,6,0,0,1,2,2,2,1,2,3
#3,Lucão,6.4,1,0,0,1.0,1.0,0,0,3,3,0,0,1,1,1,1,0,0,0
#5,Pilar,13.7,1,0,0,1.0,0.0,0,0,2,10,0,2,1,2,0,0,2,1,3
#5,Armani,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#16,Rafael,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,5,1,16.0,19.0,5,0,75,176,7,22,21,47,12,16,26,6,32
#8,Shamell,34.2,2,1,0,1.0,3.0,1,0,24,37,5,7,4,7,1,2,1,2,3
#20,Gruber,32.4,5,0,1,3.0,3.0,0,0,15,30,1,4,4,6,4,4,7,4,11
#23,Pecos,32.4,6,0,0,1.0,2.0,2,0,14,30,2,6,4,6,0,0,2,0,2
#1,Deodato,31.1,7,3,2,3.0,1.0,2,0,12,34,2,6,3,8,0,0,7,2,9
#13,JP Batista,32.2,5,0,2,4.0,2.0,2,0,11,24,0,1,5,10,1,1,10,0,10
#32,Lessa,6.9,2,0,0,3.0,1.0,0,0,5,8,0,1,2,2,1,1,0,0,0
#11,Filipin,9.3,0,0,0,2.0,0.0,1,0,3,6,1,2,0,0,0,0,0,0,0
#42,Cafferata,13.8,2,0,0,1.0,4.0,1,0,2,10,0,1,0,1,2,5,1,0,1
#16,João Pedro,7.9,0,0,1,1.0,0.0,0,0,2,4,0,0,1,2,0,0,2,1,3
#3,Lucas,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,29,4,6,19.0,16.0,9,0,88,183,11,28,23,42,9,13,35,13,48
