Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#23,Nezinho,29.8,8,1,1,4.0,4.0,4,0,30,50,8,14,2,2,2,4,2,1,3
#32,Zach Graham,37.1,0,0,0,1.0,6.0,1,1,17,44,1,6,5,10,4,6,5,1,6
#6,Graterol,26.1,0,0,0,2.0,4.0,0,0,11,24,0,1,5,9,1,3,2,3,5
#13,Andrezão,16.6,0,0,0,3.0,1.0,0,0,5,11,0,1,2,3,1,2,1,3,4
#20,Rodrigo,9.3,0,0,0,0.0,1.0,2,0,4,4,0,0,2,2,0,0,0,2,2
#22,Pedro,22.0,0,1,1,4.0,3.0,0,0,3,12,0,2,1,2,1,2,1,0,1
#32,Ricky Sánchez,14.8,0,1,0,4.0,2.0,0,0,3,11,0,2,1,2,1,1,2,0,2
#9,Rafa Moreira,22.9,2,0,0,0.0,0.0,1,0,0,24,0,6,0,3,0,0,3,1,4
#9,Luis,4.4,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Pedrinho Rava,6.7,0,0,0,2.0,0.0,1,0,0,3,0,1,0,0,0,0,0,0,0
#17,Danilo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Marcelão,10.4,0,1,0,3.0,1.0,2,0,0,4,0,0,0,2,0,0,1,1,2
Equipe,Equipe,0.0,10,4,2,24.0,22.0,12,1,73,187,9,33,18,35,10,18,20,14,34
#15,Cipolini,27.7,0,1,0,4.0,4.0,3,5,21,25,2,3,7,7,1,2,6,4,10
#9,Lucas Dias,26.1,2,0,1,4.0,1.0,2,0,18,35,2,7,5,6,2,2,1,2,3
#7,Didi,17.3,1,0,0,4.0,4.0,1,0,15,23,1,3,4,5,4,4,2,1,3
#32,David Jackson,23.9,4,1,0,1.0,3.0,0,0,15,17,3,3,0,1,6,6,5,0,5
#18,Jimmy,20.5,1,0,1,2.0,1.0,1,0,9,14,1,2,2,3,2,2,3,0,3
#4,Alexey,24.0,4,2,0,0.0,6.0,0,0,8,19,0,2,2,4,4,5,3,0,3
#33,Guilherme,8.4,0,0,0,1.0,1.0,0,0,5,5,1,1,0,0,2,2,0,0,0
#40,André Goes,20.7,3,0,0,0.0,1.0,0,0,3,14,1,4,0,1,0,0,2,0,2
#5,Cassiano,12.9,3,1,0,4.0,1.0,2,0,3,16,0,2,1,4,1,2,0,0,0
#6,Adriano Big,2.4,0,0,0,0.0,0.0,1,0,2,2,0,0,1,1,0,0,1,0,1
#5,Elinho,16.0,3,0,0,2.0,1.0,1,0,2,7,0,1,1,2,0,0,3,1,4
#30,Hettsheimeir,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,21,5,2,22.0,23.0,11,5,101,177,11,28,23,34,22,25,28,9,37
