Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#32,David Jackson,33.8,3,2,0,2.0,3.0,1,0,22,49,5,11,2,6,3,4,4,1,5
#18,Jimmy,30.9,0,2,0,4.0,1.0,0,0,16,30,2,6,4,5,2,2,2,6,8
#40,André Goes,24.9,3,0,0,2.0,4.0,0,0,11,30,2,6,2,5,1,2,6,0,6
#9,Lucas Dias,31.5,1,0,1,4.0,5.0,1,0,11,32,1,8,3,3,2,2,1,1,2
#15,Cipolini,25.6,3,1,0,4.0,4.0,4,0,6,14,0,2,2,3,2,2,4,1,5
#5,Elinho,34.0,5,1,1,1.0,0.0,3,0,4,12,0,2,2,3,0,0,0,0,0
#4,Alexey,6.0,0,0,0,0.0,1.0,1,0,4,8,1,2,0,0,1,2,0,0,0
#7,Didi,11.8,0,0,0,1.0,0.0,1,0,0,11,0,3,0,1,0,0,0,1,1
#5,Cassiano,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#23,Augusto,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#6,Adriano Big,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#33,Guilherme,1.5,0,1,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
Equipe,Equipe,0.0,15,7,2,18.0,18.0,11,0,74,188,11,40,15,27,11,14,21,14,35
#4,Cauê,38.3,4,2,0,3.0,6.0,3,0,17,25,2,3,5,7,1,2,2,0,2
#10,Ansaloni,26.5,1,1,0,2.0,4.0,2,0,17,27,1,1,5,9,4,6,7,1,8
#5,Jamaal,31.0,3,2,0,3.0,2.0,1,0,14,20,1,3,5,5,1,1,1,0,1
#21,Murilo,28.7,0,1,0,4.0,3.0,3,1,9,14,1,2,2,3,2,2,7,0,7
#3,Mogi,22.9,1,1,0,0.0,0.0,1,1,7,17,1,3,2,4,0,0,5,0,5
#36,Arthur,30.3,1,0,2,2.0,1.0,3,0,6,22,0,2,2,7,2,2,4,2,6
#35,Maique,8.2,0,1,0,2.0,2.0,0,1,5,7,0,0,2,3,1,1,0,0,0
#0,Guga,11.7,4,0,0,2.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,0
#23,Guapi,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Fabrício,2.4,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
Equipe,Equipe,0.0,14,8,2,18.0,18.0,15,3,77,136,6,14,24,40,11,14,27,4,31
