Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#32,David Jackson,36.9,2,0,0,1.0,5.0,0,0,22,40,2,6,6,9,4,4,5,1,6
#7,Didi,20.7,1,0,0,2.0,3.0,1,2,17,19,1,1,6,7,2,2,1,0,1
#9,Lucas Dias,36.1,4,1,1,4.0,5.0,1,1,17,43,1,8,5,7,4,5,5,1,6
#15,Cipolini,28.5,0,0,1,4.0,3.0,1,1,13,25,1,4,3,4,4,5,3,1,4
#4,Alexey,27.1,6,1,1,1.0,4.0,1,0,7,13,1,2,1,2,2,3,4,0,4
#40,André Goes,15.5,2,1,0,3.0,0.0,0,0,6,14,2,4,0,1,0,0,3,1,4
#18,Jimmy,22.5,0,0,0,1.0,1.0,1,0,2,7,0,1,1,2,0,0,3,0,3
#5,Cassiano,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#23,Augusto,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#6,Adriano Big,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#33,Guilherme,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Elinho,12.9,2,0,0,1.0,0.0,1,0,0,13,0,3,0,2,0,0,3,0,3
Equipe,Equipe,0.0,17,3,3,17.0,21.0,6,4,84,174,8,29,22,34,16,19,29,6,35
#9,Deryk,26.4,0,0,0,1.0,1.0,1,0,18,28,4,6,2,4,2,2,3,0,3
#6,Balbi,25.4,3,1,0,3.0,1.0,1,0,15,28,2,5,4,6,1,1,1,0,1
#11,Marquinhos,29.1,3,0,1,1.0,6.0,1,1,14,24,2,3,3,6,2,3,5,1,6
#12,Mineiro,18.3,1,0,0,4.0,2.0,3,0,10,24,0,1,4,9,2,3,4,2,6
#17,Varejão,20.5,0,1,0,3.0,2.0,1,0,7,20,0,1,3,8,1,1,4,0,4
#8,Crescenzi,9.4,1,0,0,2.0,0.0,0,0,5,15,1,3,1,3,0,0,0,0,0
#16,Olivinha,15.5,0,0,0,2.0,1.0,0,0,4,10,0,1,2,3,0,1,2,1,3
#25,Nesbitt,23.3,1,1,0,4.0,2.0,1,0,2,15,0,3,1,3,0,0,2,1,3
#5,Davi,16.3,3,0,0,1.0,2.0,1,0,2,2,0,0,1,1,0,0,6,0,6
#0,João Vitor,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#10,Matheusinho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Jhonatan,15.8,1,0,1,2.0,0.0,0,0,0,5,0,1,0,1,0,0,0,1,1
Equipe,Equipe,0.0,13,3,2,23.0,17.0,10,1,77,171,9,24,21,44,8,11,28,10,38
