Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#36,Arthur,37.1,4,0,0,3.0,2.0,2,1,17,40,2,6,5,10,1,2,5,1,6
#10,Ansaloni,27.5,0,1,0,4.0,2.0,0,0,15,25,1,2,5,8,2,3,6,2,8
#10,Coelho,16.0,2,1,0,1.0,2.0,2,0,9,20,1,4,2,3,2,2,2,0,2
#0,Guga,35.9,5,1,0,2.0,1.0,3,0,9,22,1,4,3,5,0,0,1,0,1
#15,Diego,21.2,0,2,1,4.0,5.0,0,0,9,18,1,2,2,5,2,2,4,3,7
#13,Jackson,19.1,1,0,0,3.0,1.0,2,0,6,19,0,3,2,4,2,2,2,0,2
#11,Fabrício,13.9,1,0,0,2.0,1.0,0,0,2,5,0,1,1,1,0,0,0,2,2
#3,Mogi,24.8,3,0,0,4.0,0.0,1,0,2,13,0,3,1,2,0,0,2,0,2
#35,Maique,2.3,0,0,0,0.0,1.0,1,0,0,2,0,0,0,1,0,0,0,1,1
#23,Guapi,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#14,Yan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Pedro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,5,1,23.0,15.0,11,1,69,164,6,25,21,39,9,11,24,13,37
#9,Lucas Dias,33.3,2,1,2,3.0,5.0,0,0,28,41,4,7,7,8,2,4,5,2,7
#32,David Jackson,37.9,3,1,0,2.0,5.0,2,0,17,32,3,6,3,6,2,2,3,0,3
#18,Jimmy,34.9,3,2,0,2.0,1.0,2,0,7,24,1,4,1,5,2,2,1,1,2
#15,Cipolini,26.2,0,0,0,4.0,8.0,1,1,6,11,0,1,1,1,4,6,5,0,5
#5,Elinho,20.9,5,1,0,0.0,1.0,2,0,4,12,0,2,2,3,0,0,3,1,4
#7,Didi,19.5,1,0,0,2.0,1.0,5,1,4,19,0,3,1,4,2,2,1,1,2
#33,Guilherme,8.3,0,0,0,1.0,0.0,0,0,3,6,1,2,0,0,0,0,2,0,2
#4,Alexey,19.1,1,0,0,1.0,1.0,0,0,2,10,0,2,1,2,0,0,2,1,3
#40,André Goes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#30,Hettsheimeir,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#6,Adriano Big,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,5,2,15.0,22.0,12,2,71,155,9,27,16,29,12,16,25,7,32
