Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#12,Mathias,29.3,0,0,2,3.0,0.0,0,1,11,13,3,3,1,2,0,0,3,0,3
#4,Vezarinho,20.4,1,0,0,1.0,4.0,1,0,10,32,1,6,2,5,3,4,0,1,1
#10,Vezaro,27.3,0,0,0,3.0,5.0,2,0,9,18,1,4,2,2,2,2,1,0,1
#54,J. Socas,25.5,1,2,0,2.0,0.0,4,0,7,15,1,3,2,3,0,0,6,3,9
#0,Cook,29.1,3,1,0,1.0,1.0,1,0,7,28,1,6,2,5,0,0,2,1,3
#8,Colimerio,8.5,1,0,0,1.0,0.0,2,0,2,7,0,1,1,2,0,0,0,0,0
#13,Rosniak,6.9,0,0,1,2.0,1.0,0,0,2,6,0,0,1,2,0,2,1,1,2
#31,Maxwell,17.1,0,0,0,2.0,0.0,0,0,2,14,0,2,1,4,0,0,4,1,5
#14,A. Bambu,13.3,0,0,1,0.0,2.0,0,0,0,8,0,2,0,1,0,0,2,0,2
#3,Starks,15.8,2,0,0,0.0,1.0,1,0,0,15,0,1,0,6,0,0,3,1,4
#23,Weihermann,5.7,0,1,0,0.0,0.0,0,0,0,5,0,1,0,1,0,0,0,0,0
#6,M. Diniz,1.2,0,0,0,1.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
Equipe,Equipe,0.0,8,4,4,16.0,14.0,14,1,50,164,7,30,12,33,5,8,24,11,35
#6,Balbi,22.4,2,3,0,1.0,1.0,0,0,12,29,1,3,4,9,1,2,3,0,3
#25,Nesbitt,21.3,2,0,1,1.0,4.0,2,1,11,21,0,0,4,9,3,3,4,6,10
#7,Jhonatan,15.7,1,1,0,2.0,1.0,0,0,11,17,3,5,1,1,0,0,2,0,2
#17,Varejão,19.6,1,0,2,1.0,3.0,0,0,11,19,0,0,4,8,3,3,4,3,7
#11,Marquinhos,24.1,3,1,1,1.0,2.0,1,1,11,21,0,1,4,7,3,4,7,0,7
#16,Olivinha,17.1,0,0,0,0.0,2.0,1,0,10,24,0,3,5,7,0,1,2,1,3
#5,Davi,16.7,1,0,0,2.0,1.0,1,0,6,16,0,2,3,5,0,0,0,1,1
#9,Deryk,27.4,1,1,0,4.0,1.0,0,0,5,14,1,2,1,4,0,0,2,0,2
#8,Crescenzi,8.9,1,0,0,0.0,0.0,1,0,5,13,1,3,1,2,0,0,0,1,1
#10,Matheusinho,5.6,0,0,0,1.0,0.0,0,0,3,3,1,1,0,0,0,0,1,0,1
#12,Mineiro,20.2,2,0,0,1.0,1.0,2,0,2,7,0,1,1,2,0,0,7,5,12
#8,Ruan,1.2,0,0,0,0.0,0.0,0,0,2,4,0,0,1,2,0,0,0,0,0
Equipe,Equipe,0.0,14,6,4,14.0,16.0,9,2,89,188,7,21,29,56,10,13,34,19,53
