Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#33,Felipe,29.4,0,2,1,4.0,0.0,3,0,17,41,3,7,4,10,0,0,5,3,8
#14,Sualisson,24.3,0,1,3,3.0,3.0,2,0,13,17,1,1,4,5,2,4,3,2,5
#10,Alex,28.9,1,1,0,2.0,4.0,0,0,10,21,2,3,1,5,2,2,0,3,3
#9,Paulinho,10.9,1,0,0,3.0,1.0,2,0,6,16,2,4,0,2,0,0,0,0,0
#17,Rashaun,33.5,4,0,1,2.0,0.0,0,0,5,23,1,5,1,4,0,0,1,1,2
#3,Brite,5.7,1,2,0,1.0,1.0,0,0,3,10,0,1,1,3,1,1,1,0,1
#21,B. Fiorotto,23.8,3,1,1,2.0,3.0,0,0,2,15,0,1,1,5,0,2,7,1,8
#21,Cobb,29.7,3,2,0,0.0,0.0,1,0,2,23,0,5,1,4,0,0,3,1,4
#22,Paulo,9.2,0,1,0,2.0,0.0,0,0,2,14,0,4,1,1,0,0,0,0,0
#5,Léo W.,0.4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Gabriel,0.4,0,0,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,0,1,1
#4,Victor,0.4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,13,10,6,19.0,12.0,9,0,60,183,9,32,14,39,5,9,24,14,38
#1,Deodato,30.4,3,1,0,2.0,4.0,2,1,21,32,4,7,3,3,3,5,3,0,3
#20,Gruber,28.0,2,1,2,4.0,1.0,3,0,12,17,2,3,3,4,0,0,2,1,3
#23,Pecos,30.4,2,3,0,0.0,1.0,3,0,10,21,1,3,3,5,1,2,5,1,6
#13,JP Batista,30.2,0,0,0,2.0,3.0,3,0,9,20,0,0,4,9,1,2,11,2,13
#8,Shamell,31.8,6,0,0,0.0,4.0,2,0,8,29,0,4,2,6,4,5,5,1,6
#42,Cafferata,15.7,0,0,0,1.0,1.0,2,0,7,9,1,1,1,2,2,2,1,0,1
#16,João Pedro,11.8,1,0,0,1.0,2.0,0,0,4,8,0,0,1,3,2,2,5,2,7
#11,Filipin,18.7,0,1,0,2.0,1.0,0,0,2,7,0,1,1,2,0,0,0,0,0
#32,Lessa,1.3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Lucas,1.9,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,6,2,12.0,18.0,15,1,73,143,8,19,18,34,13,18,35,7,42
